agent_action;agent_location;agentnr_victims;human_action;human_location;humannr_victims;world_nr;tick_nr
;(28, 28);0;;(1, 1);0;1;69
;(28, 28);0;;(1, 1);0;1;70
;(28, 28);0;;(1, 1);0;1;71
;(28, 28);0;;(1, 1);0;1;72
;(28, 28);0;;(1, 1);0;1;73
;(28, 28);0;;(1, 1);0;1;74
;(28, 28);0;;(1, 1);0;1;75
;(28, 28);0;;(1, 1);0;1;76
;(28, 28);0;;(1, 1);0;1;77
;(28, 28);0;;(1, 1);0;1;78
;(28, 28);0;;(1, 1);0;1;79
;(28, 28);0;;(1, 1);0;1;80
;(28, 28);0;;(1, 1);0;1;81
;(28, 28);0;;(1, 1);0;1;82
;(28, 28);0;;(1, 1);0;1;83
;(28, 28);0;;(1, 1);0;1;84
;(28, 28);0;;(1, 1);0;1;85
;(28, 28);0;;(1, 1);0;1;86
;(28, 28);0;;(1, 1);0;1;87
;(28, 28);0;;(1, 1);0;1;88
;(28, 28);0;;(1, 1);0;1;89
;(28, 28);0;;(1, 1);0;1;90
;(28, 28);0;;(1, 1);0;1;91
;(28, 28);0;;(1, 1);0;1;92
;(28, 28);0;;(1, 1);0;1;93
;(28, 28);0;;(1, 1);0;1;94
;(28, 28);0;;(1, 1);0;1;95
;(28, 28);0;;(1, 1);0;1;96
;(28, 28);0;;(1, 1);0;1;97
;(28, 28);0;;(1, 1);0;1;98
;(28, 28);0;;(1, 1);0;1;99
;(28, 28);0;;(1, 1);0;1;100
;(28, 28);0;;(1, 1);0;1;101
;(28, 28);0;;(1, 1);0;1;102
;(28, 28);0;;(1, 1);0;1;103
;(28, 28);0;;(1, 1);0;1;104
;(28, 28);0;;(1, 1);0;1;105
;(28, 28);0;;(1, 1);0;1;106
;(28, 28);0;;(1, 1);0;1;107
;(28, 28);0;;(1, 1);0;1;108
;(28, 28);0;;(1, 1);0;1;109
;(28, 28);0;;(1, 1);0;1;110
;(28, 28);0;;(1, 1);0;1;111
;(28, 28);0;;(1, 1);0;1;112
;(28, 28);0;;(1, 1);0;1;113
;(28, 28);0;;(1, 1);0;1;114
;(28, 28);0;;(1, 1);0;1;115
;(28, 28);0;;(1, 1);0;1;116
;(28, 28);0;;(1, 1);0;1;117
;(28, 28);0;;(1, 1);0;1;118
;(28, 28);0;;(1, 1);0;1;119
;(28, 28);0;;(1, 1);0;1;120
;(28, 28);0;;(1, 1);0;1;121
;(28, 28);0;;(1, 1);0;1;122
;(28, 28);0;;(1, 1);0;1;123
;(28, 28);0;;(1, 1);0;1;124
;(28, 28);0;;(1, 1);0;1;125
;(28, 28);0;;(1, 1);0;1;126
;(28, 28);0;;(1, 1);0;1;127
;(28, 28);0;;(1, 1);0;1;128
;(28, 28);0;;(1, 1);0;1;129
;(28, 28);0;;(1, 1);0;1;130
;(28, 28);0;;(1, 1);0;1;131
;(28, 28);0;;(1, 1);0;1;132
;(28, 28);0;;(1, 1);0;1;133
;(28, 28);0;;(1, 1);0;1;134
;(28, 28);0;;(1, 1);0;1;135
;(28, 28);0;;(1, 1);0;1;136
;(28, 28);0;;(1, 1);0;1;137
;(28, 28);0;;(1, 1);0;1;138
;(28, 28);0;;(1, 1);0;1;139
;(28, 28);0;;(1, 1);0;1;140
;(28, 28);0;;(1, 1);0;1;141
;(28, 28);0;;(1, 1);0;1;142
;(28, 28);0;;(1, 1);0;1;143
;(28, 28);0;;(1, 1);0;1;144
;(28, 28);0;;(1, 1);0;1;145
;(28, 28);0;;(1, 1);0;1;146
;(28, 28);0;;(1, 1);0;1;147
;(28, 28);0;;(1, 1);0;1;148
;(28, 28);0;;(1, 1);0;1;149
;(28, 28);0;;(1, 1);0;1;150
;(28, 28);0;;(1, 1);0;1;151
;(28, 28);0;;(1, 1);0;1;152
;(28, 28);0;;(1, 1);0;1;153
;(28, 28);0;;(1, 1);0;1;154
;(28, 28);0;;(1, 1);0;1;155
;(28, 28);0;;(1, 1);0;1;156
;(28, 28);0;;(1, 1);0;1;157
;(28, 28);0;;(1, 1);0;1;158
;(28, 28);0;;(1, 1);0;1;159
;(28, 28);0;;(1, 1);0;1;160
;(28, 28);0;;(1, 1);0;1;161
;(28, 28);0;;(1, 1);0;1;162
;(28, 28);0;;(1, 1);0;1;163
;(28, 28);0;;(1, 1);0;1;164
;(28, 28);0;;(1, 1);0;1;165
;(28, 28);0;;(1, 1);0;1;166
;(28, 28);0;;(1, 1);0;1;167
;(28, 28);0;;(1, 1);0;1;168
;(28, 28);0;;(1, 1);0;1;169
;(28, 28);0;;(1, 1);0;1;170
;(28, 28);0;;(1, 1);0;1;171
;(28, 28);0;;(1, 1);0;1;172
;(28, 28);0;;(1, 1);0;1;173
;(28, 28);0;;(1, 1);0;1;174
;(28, 28);0;;(1, 1);0;1;175
;(28, 28);0;;(1, 1);0;1;176
;(28, 28);0;;(1, 1);0;1;177
;(28, 28);0;;(1, 1);0;1;178
;(28, 28);0;;(1, 1);0;1;179
;(28, 28);0;;(1, 1);0;1;180
;(28, 28);0;;(1, 1);0;1;181
;(28, 28);0;;(1, 1);0;1;182
;(28, 28);0;;(1, 1);0;1;183
;(28, 28);0;;(1, 1);0;1;184
;(28, 28);0;;(1, 1);0;1;185
MoveNorth;(28, 28);0;;(1, 1);0;1;186
MoveNorth;(28, 28);0;;(1, 1);0;1;187
MoveNorth;(28, 28);0;;(1, 1);0;1;188
MoveNorth;(28, 28);0;;(1, 1);0;1;189
MoveNorth;(28, 28);0;;(1, 1);0;1;190
MoveNorth;(28, 27);0;;(1, 1);0;1;191
MoveNorth;(28, 27);0;;(1, 1);0;1;192
MoveNorth;(28, 27);0;;(1, 1);0;1;193
MoveNorth;(28, 27);0;;(1, 1);0;1;194
MoveNorth;(28, 27);0;;(1, 1);0;1;195
MoveNorth;(28, 27);0;;(1, 1);0;1;196
MoveNorth;(28, 26);0;;(1, 1);0;1;197
MoveNorth;(28, 26);0;;(1, 1);0;1;198
MoveNorth;(28, 26);0;;(1, 1);0;1;199
MoveNorth;(28, 26);0;;(1, 1);0;1;200
MoveNorth;(28, 26);0;;(1, 1);0;1;201
MoveNorth;(28, 26);0;;(1, 1);0;1;202
MoveNorth;(28, 25);0;;(1, 1);0;1;203
MoveNorth;(28, 25);0;;(1, 1);0;1;204
MoveNorth;(28, 25);0;;(1, 1);0;1;205
MoveNorth;(28, 25);0;;(1, 1);0;1;206
MoveNorth;(28, 25);0;;(1, 1);0;1;207
MoveNorth;(28, 25);0;;(1, 1);0;1;208
MoveNorth;(28, 24);0;;(1, 1);0;1;209
MoveNorth;(28, 24);0;;(1, 1);0;1;210
MoveNorth;(28, 24);0;;(1, 1);0;1;211
MoveNorth;(28, 24);0;;(1, 1);0;1;212
MoveNorth;(28, 24);0;;(1, 1);0;1;213
MoveNorth;(28, 24);0;;(1, 1);0;1;214
MoveNorth;(28, 23);0;;(1, 1);0;1;215
MoveNorthWest;(28, 23);0;;(1, 1);0;1;216
MoveNorthWest;(28, 23);0;;(1, 1);0;1;217
MoveNorthWest;(28, 23);0;;(1, 1);0;1;218
MoveNorthWest;(28, 23);0;;(1, 1);0;1;219
MoveNorthWest;(28, 23);0;;(1, 1);0;1;220
MoveNorthWest;(27, 22);0;;(1, 1);0;1;221
MoveNorth;(27, 22);0;;(1, 1);0;1;222
MoveNorth;(27, 22);0;;(1, 1);0;1;223
MoveNorth;(27, 22);0;MoveSouth;(1, 1);0;1;224
MoveNorth;(27, 22);0;MoveSouth;(1, 2);0;1;225
MoveNorth;(27, 22);0;;(1, 2);0;1;226
MoveNorth;(27, 21);0;MoveSouth;(1, 2);0;1;227
;(27, 21);0;MoveSouth;(1, 3);0;1;228
;(27, 21);0;;(1, 3);0;1;229
;(27, 21);0;MoveSouth;(1, 3);0;1;230
;(27, 21);0;MoveSouth;(1, 4);0;1;231
;(27, 21);0;;(1, 4);0;1;232
;(27, 21);0;MoveSouth;(1, 4);0;1;233
;(27, 21);0;MoveSouth;(1, 4);0;1;234
;(27, 21);0;;(1, 4);0;1;235
;(27, 21);0;;(1, 4);0;1;236
;(27, 21);0;MoveEast;(1, 4);0;1;237
;(27, 21);0;MoveEast;(2, 4);0;1;238
;(27, 21);0;;(2, 4);0;1;239
;(27, 21);0;;(2, 4);0;1;240
;(27, 21);0;;(2, 4);0;1;241
;(27, 21);0;;(2, 4);0;1;242
;(27, 21);0;;(2, 4);0;1;243
;(27, 21);0;MoveSouth;(2, 4);0;1;244
;(27, 21);0;MoveSouth;(2, 5);0;1;245
;(27, 21);0;;(2, 5);0;1;246
;(27, 21);0;;(2, 5);0;1;247
;(27, 21);0;MoveSouth;(2, 5);0;1;248
;(27, 21);0;MoveSouth;(2, 6);0;1;249
;(27, 21);0;;(2, 6);0;1;250
;(27, 21);0;;(2, 6);0;1;251
;(27, 21);0;MoveSouth;(2, 6);0;1;252
;(27, 21);0;MoveSouth;(2, 6);0;1;253
;(27, 21);0;;(2, 6);0;1;254
;(27, 21);0;MoveSouth;(2, 6);0;1;255
;(27, 21);0;MoveSouth;(2, 6);0;1;256
;(27, 21);0;;(2, 6);0;1;257
;(27, 21);0;MoveEast;(2, 6);0;1;258
;(27, 21);0;MoveEast;(3, 6);0;1;259
;(27, 21);0;;(3, 6);0;1;260
;(27, 21);0;;(3, 6);0;1;261
;(27, 21);0;MoveEast;(3, 6);0;1;262
;(27, 21);0;MoveEast;(4, 6);0;1;263
;(27, 21);0;;(4, 6);0;1;264
;(27, 21);0;MoveEast;(4, 6);0;1;265
;(27, 21);0;MoveEast;(5, 6);0;1;266
;(27, 21);0;MoveEast;(5, 6);0;1;267
;(27, 21);0;MoveEast;(6, 6);0;1;268
;(27, 21);0;;(6, 6);0;1;269
;(27, 21);0;;(6, 6);0;1;270
;(27, 21);0;MoveEast;(6, 6);0;1;271
;(27, 21);0;MoveEast;(7, 6);0;1;272
;(27, 21);0;;(7, 6);0;1;273
;(27, 21);0;MoveEast;(7, 6);0;1;274
;(27, 21);0;MoveEast;(8, 6);0;1;275
;(27, 21);0;;(8, 6);0;1;276
;(27, 21);0;;(8, 6);0;1;277
;(27, 21);0;;(8, 6);0;1;278
;(27, 21);0;MoveSouth;(8, 6);0;1;279
;(27, 21);0;MoveSouth;(8, 7);0;1;280
;(27, 21);0;;(8, 7);0;1;281
;(27, 21);0;;(8, 7);0;1;282
;(27, 21);0;MoveSouth;(8, 7);0;1;283
;(27, 21);0;MoveSouth;(8, 8);0;1;284
;(27, 21);0;;(8, 8);0;1;285
;(27, 21);0;MoveSouth;(8, 8);0;1;286
;(27, 21);0;MoveSouth;(8, 9);0;1;287
;(27, 21);0;;(8, 9);0;1;288
;(27, 21);0;MoveSouth;(8, 9);0;1;289
;(27, 21);0;MoveSouth;(8, 10);0;1;290
;(27, 21);0;;(8, 10);0;1;291
;(27, 21);0;;(8, 10);0;1;292
;(27, 21);0;;(8, 10);0;1;293
;(27, 21);0;;(8, 10);0;1;294
;(27, 21);0;;(8, 10);0;1;295
;(27, 21);0;;(8, 10);0;1;296
;(27, 21);0;MoveWest;(8, 10);0;1;297
;(27, 21);0;MoveWest;(7, 10);0;1;298
;(27, 21);0;;(7, 10);0;1;299
;(27, 21);0;;(7, 10);0;1;300
;(27, 21);0;;(7, 10);0;1;301
;(27, 21);0;;(7, 10);0;1;302
;(27, 21);0;;(7, 10);0;1;303
;(27, 21);0;;(7, 10);0;1;304
;(27, 21);0;;(7, 10);0;1;305
;(27, 21);0;;(7, 10);0;1;306
;(27, 21);0;;(7, 10);0;1;307
;(27, 21);0;;(7, 10);0;1;308
;(27, 21);0;;(7, 10);0;1;309
;(27, 21);0;;(7, 10);0;1;310
;(27, 21);0;;(7, 10);0;1;311
;(27, 21);0;;(7, 10);0;1;312
;(27, 21);0;;(7, 10);0;1;313
;(27, 21);0;;(7, 10);0;1;314
;(27, 21);0;;(7, 10);0;1;315
;(27, 21);0;;(7, 10);0;1;316
;(27, 21);0;;(7, 10);0;1;317
;(27, 21);0;;(7, 10);0;1;318
;(27, 21);0;;(7, 10);0;1;319
;(27, 21);0;;(7, 10);0;1;320
;(27, 21);0;;(7, 10);0;1;321
;(27, 21);0;;(7, 10);0;1;322
;(27, 21);0;;(7, 10);0;1;323
;(27, 21);0;;(7, 10);0;1;324
;(27, 21);0;;(7, 10);0;1;325
;(27, 21);0;;(7, 10);0;1;326
;(27, 21);0;;(7, 10);0;1;327
;(27, 21);0;;(7, 10);0;1;328
;(27, 21);0;;(7, 10);0;1;329
;(27, 21);0;;(7, 10);0;1;330
;(27, 21);0;;(7, 10);0;1;331
;(27, 21);0;;(7, 10);0;1;332
;(27, 21);0;;(7, 10);0;1;333
;(27, 21);0;;(7, 10);0;1;334
;(27, 21);0;;(7, 10);0;1;335
;(27, 21);0;;(7, 10);0;1;336
;(27, 21);0;;(7, 10);0;1;337
;(27, 21);0;;(7, 10);0;1;338
;(27, 21);0;;(7, 10);0;1;339
;(27, 21);0;;(7, 10);0;1;340
;(27, 21);0;;(7, 10);0;1;341
;(27, 21);0;;(7, 10);0;1;342
;(27, 21);0;;(7, 10);0;1;343
;(27, 21);0;;(7, 10);0;1;344
;(27, 21);0;;(7, 10);0;1;345
;(27, 21);0;;(7, 10);0;1;346
;(27, 21);0;;(7, 10);0;1;347
;(27, 21);0;;(7, 10);0;1;348
MoveNorth;(27, 21);0;;(7, 10);0;1;349
MoveNorth;(27, 21);0;;(7, 10);0;1;350
MoveNorth;(27, 21);0;;(7, 10);0;1;351
MoveNorth;(27, 21);0;;(7, 10);0;1;352
MoveNorth;(27, 21);0;;(7, 10);0;1;353
MoveNorth;(27, 20);0;;(7, 10);0;1;354
MoveNorth;(27, 20);0;;(7, 10);0;1;355
MoveNorth;(27, 20);0;;(7, 10);0;1;356
MoveNorth;(27, 20);0;;(7, 10);0;1;357
MoveNorth;(27, 20);0;;(7, 10);0;1;358
MoveNorth;(27, 20);0;;(7, 10);0;1;359
MoveNorth;(27, 19);0;;(7, 10);0;1;360
MoveNorthWest;(27, 19);0;;(7, 10);0;1;361
MoveNorthWest;(27, 19);0;;(7, 10);0;1;362
MoveNorthWest;(27, 19);0;;(7, 10);0;1;363
MoveNorthWest;(27, 19);0;;(7, 10);0;1;364
MoveNorthWest;(27, 19);0;;(7, 10);0;1;365
MoveNorthWest;(26, 18);0;;(7, 10);0;1;366
MoveWest;(26, 18);0;;(7, 10);0;1;367
MoveWest;(26, 18);0;;(7, 10);0;1;368
MoveWest;(26, 18);0;;(7, 10);0;1;369
MoveWest;(26, 18);0;;(7, 10);0;1;370
MoveWest;(26, 18);0;;(7, 10);0;1;371
MoveWest;(25, 18);0;;(7, 10);0;1;372
MoveWest;(25, 18);0;;(7, 10);0;1;373
MoveWest;(25, 18);0;;(7, 10);0;1;374
MoveWest;(25, 18);0;;(7, 10);0;1;375
MoveWest;(25, 18);0;;(7, 10);0;1;376
MoveWest;(25, 18);0;;(7, 10);0;1;377
MoveWest;(24, 18);0;;(7, 10);0;1;378
MoveWest;(24, 18);0;;(7, 10);0;1;379
MoveWest;(24, 18);0;;(7, 10);0;1;380
MoveWest;(24, 18);0;;(7, 10);0;1;381
MoveWest;(24, 18);0;;(7, 10);0;1;382
MoveWest;(24, 18);0;;(7, 10);0;1;383
MoveWest;(23, 18);0;;(7, 10);0;1;384
MoveWest;(23, 18);0;;(7, 10);0;1;385
MoveWest;(23, 18);0;;(7, 10);0;1;386
MoveWest;(23, 18);0;;(7, 10);0;1;387
MoveWest;(23, 18);0;;(7, 10);0;1;388
MoveWest;(23, 18);0;;(7, 10);0;1;389
MoveWest;(22, 18);0;;(7, 10);0;1;390
MoveNorthWest;(22, 18);0;;(7, 10);0;1;391
MoveNorthWest;(22, 18);0;;(7, 10);0;1;392
MoveNorthWest;(22, 18);0;;(7, 10);0;1;393
MoveNorthWest;(22, 18);0;;(7, 10);0;1;394
MoveNorthWest;(22, 18);0;;(7, 10);0;1;395
MoveNorthWest;(21, 17);0;;(7, 10);0;1;396
MoveNorthWest;(21, 17);0;;(7, 10);0;1;397
MoveNorthWest;(21, 17);0;;(7, 10);0;1;398
MoveNorthWest;(21, 17);0;;(7, 10);0;1;399
MoveNorthWest;(21, 17);0;;(7, 10);0;1;400
MoveNorthWest;(21, 17);0;;(7, 10);0;1;401
MoveNorthWest;(20, 16);0;;(7, 10);0;1;402
MoveNorth;(20, 16);0;;(7, 10);0;1;403
MoveNorth;(20, 16);0;;(7, 10);0;1;404
MoveNorth;(20, 16);0;;(7, 10);0;1;405
MoveNorth;(20, 16);0;;(7, 10);0;1;406
MoveNorth;(20, 16);0;;(7, 10);0;1;407
MoveNorth;(20, 15);0;;(7, 10);0;1;408
MoveNorth;(20, 15);0;;(7, 10);0;1;409
MoveNorth;(20, 15);0;;(7, 10);0;1;410
MoveNorth;(20, 15);0;;(7, 10);0;1;411
MoveNorth;(20, 15);0;;(7, 10);0;1;412
MoveNorth;(20, 15);0;;(7, 10);0;1;413
MoveNorth;(20, 14);0;;(7, 10);0;1;414
MoveNorth;(20, 14);0;;(7, 10);0;1;415
MoveNorth;(20, 14);0;;(7, 10);0;1;416
MoveNorth;(20, 14);0;;(7, 10);0;1;417
MoveNorth;(20, 14);0;;(7, 10);0;1;418
MoveNorth;(20, 14);0;;(7, 10);0;1;419
MoveNorth;(20, 13);0;;(7, 10);0;1;420
MoveNorthWest;(20, 13);0;;(7, 10);0;1;421
MoveNorthWest;(20, 13);0;;(7, 10);0;1;422
MoveNorthWest;(20, 13);0;;(7, 10);0;1;423
MoveNorthWest;(20, 13);0;;(7, 10);0;1;424
MoveNorthWest;(20, 13);0;;(7, 10);0;1;425
MoveNorthWest;(19, 12);0;;(7, 10);0;1;426
MoveWest;(19, 12);0;;(7, 10);0;1;427
MoveWest;(19, 12);0;;(7, 10);0;1;428
MoveWest;(19, 12);0;;(7, 10);0;1;429
MoveWest;(19, 12);0;;(7, 10);0;1;430
MoveWest;(19, 12);0;;(7, 10);0;1;431
MoveWest;(18, 12);0;;(7, 10);0;1;432
MoveWest;(18, 12);0;;(7, 10);0;1;433
MoveWest;(18, 12);0;;(7, 10);0;1;434
MoveWest;(18, 12);0;;(7, 10);0;1;435
MoveWest;(18, 12);0;;(7, 10);0;1;436
MoveWest;(18, 12);0;;(7, 10);0;1;437
MoveWest;(17, 12);0;;(7, 10);0;1;438
MoveWest;(17, 12);0;;(7, 10);0;1;439
MoveWest;(17, 12);0;;(7, 10);0;1;440
MoveWest;(17, 12);0;;(7, 10);0;1;441
MoveWest;(17, 12);0;;(7, 10);0;1;442
MoveWest;(17, 12);0;;(7, 10);0;1;443
MoveWest;(16, 12);0;;(7, 10);0;1;444
MoveWest;(16, 12);0;;(7, 10);0;1;445
MoveWest;(16, 12);0;;(7, 10);0;1;446
MoveWest;(16, 12);0;;(7, 10);0;1;447
MoveWest;(16, 12);0;;(7, 10);0;1;448
MoveWest;(16, 12);0;;(7, 10);0;1;449
MoveWest;(15, 12);0;;(7, 10);0;1;450
MoveWest;(15, 12);0;;(7, 10);0;1;451
MoveWest;(15, 12);0;;(7, 10);0;1;452
MoveWest;(15, 12);0;;(7, 10);0;1;453
MoveWest;(15, 12);0;;(7, 10);0;1;454
MoveWest;(15, 12);0;;(7, 10);0;1;455
MoveWest;(14, 12);0;;(7, 10);0;1;456
MoveWest;(14, 12);0;;(7, 10);0;1;457
MoveWest;(14, 12);0;;(7, 10);0;1;458
MoveWest;(14, 12);0;;(7, 10);0;1;459
MoveWest;(14, 12);0;;(7, 10);0;1;460
MoveWest;(14, 12);0;;(7, 10);0;1;461
MoveWest;(13, 12);0;;(7, 10);0;1;462
MoveWest;(13, 12);0;;(7, 10);0;1;463
MoveWest;(13, 12);0;;(7, 10);0;1;464
MoveWest;(13, 12);0;;(7, 10);0;1;465
MoveWest;(13, 12);0;;(7, 10);0;1;466
MoveWest;(13, 12);0;;(7, 10);0;1;467
MoveWest;(12, 12);0;;(7, 10);0;1;468
MoveWest;(12, 12);0;;(7, 10);0;1;469
MoveWest;(12, 12);0;;(7, 10);0;1;470
MoveWest;(12, 12);0;;(7, 10);0;1;471
MoveWest;(12, 12);0;;(7, 10);0;1;472
MoveWest;(12, 12);0;;(7, 10);0;1;473
MoveWest;(11, 12);0;;(7, 10);0;1;474
MoveWest;(11, 12);0;;(7, 10);0;1;475
MoveWest;(11, 12);0;;(7, 10);0;1;476
MoveWest;(11, 12);0;;(7, 10);0;1;477
MoveWest;(11, 12);0;;(7, 10);0;1;478
MoveWest;(11, 12);0;;(7, 10);0;1;479
MoveWest;(10, 12);0;;(7, 10);0;1;480
MoveWest;(10, 12);0;;(7, 10);0;1;481
MoveWest;(10, 12);0;;(7, 10);0;1;482
MoveWest;(10, 12);0;;(7, 10);0;1;483
MoveWest;(10, 12);0;;(7, 10);0;1;484
MoveWest;(10, 12);0;;(7, 10);0;1;485
MoveWest;(9, 12);0;;(7, 10);0;1;486
MoveNorthWest;(9, 12);0;;(7, 10);0;1;487
MoveNorthWest;(9, 12);0;;(7, 10);0;1;488
MoveNorthWest;(9, 12);0;;(7, 10);0;1;489
MoveNorthWest;(9, 12);0;;(7, 10);0;1;490
MoveNorthWest;(9, 12);0;;(7, 10);0;1;491
MoveNorthWest;(8, 11);0;;(7, 10);0;1;492
MoveNorthWest;(8, 11);0;;(7, 10);0;1;493
MoveNorthWest;(8, 11);0;;(7, 10);0;1;494
MoveNorthWest;(8, 11);0;;(7, 10);0;1;495
MoveNorthWest;(8, 11);0;;(7, 10);0;1;496
MoveNorthWest;(8, 11);0;;(7, 10);0;1;497
MoveNorthWest;(7, 10);0;;(7, 10);0;1;498
;(7, 10);0;;(7, 10);0;1;499
;(7, 10);0;;(7, 10);0;1;500
;(7, 10);0;;(7, 10);0;1;501
;(7, 10);0;;(7, 10);0;1;502
;(7, 10);0;;(7, 10);0;1;503
;(7, 10);0;;(7, 10);0;1;504
;(7, 10);0;;(7, 10);0;1;505
;(7, 10);0;;(7, 10);0;1;506
;(7, 10);0;;(7, 10);0;1;507
;(7, 10);0;;(7, 10);0;1;508
;(7, 10);0;;(7, 10);0;1;509
;(7, 10);0;;(7, 10);0;1;510
;(7, 10);0;;(7, 10);0;1;511
;(7, 10);0;;(7, 10);0;1;512
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;513
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;514
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;515
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;516
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;517
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;518
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;519
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;520
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;521
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;522
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;523
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;524
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;525
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;526
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;527
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;528
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;529
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;530
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;531
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;532
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;533
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;534
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;535
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;536
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;537
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;538
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;539
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;540
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;541
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;542
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;543
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;544
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;545
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;546
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;547
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;548
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;549
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;550
;(7, 10);0;RemoveObjectTogether;(7, 10);0;1;551
