total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
1;0;1.0;nan;1;182
1;0;1.0;nan;1;183
1;0;1.0;nan;1;184
1;0;1.0;nan;1;185
1;0;1.0;nan;1;186
1;0;1.0;nan;1;187
1;0;1.0;nan;1;188
1;0;1.0;nan;1;189
1;0;1.0;nan;1;190
1;0;1.0;nan;1;191
1;0;1.0;nan;1;192
1;0;1.0;nan;1;193
1;0;1.0;nan;1;194
1;0;1.0;nan;1;195
1;0;1.0;nan;1;196
1;0;1.0;nan;1;197
1;0;1.0;nan;1;198
1;0;1.0;nan;1;199
1;0;1.0;nan;1;200
1;0;1.0;nan;1;201
1;0;1.0;nan;1;202
1;0;1.0;nan;1;203
1;0;1.0;nan;1;204
1;0;1.0;nan;1;205
1;0;1.0;nan;1;206
1;0;1.0;nan;1;207
1;0;1.0;nan;1;208
1;0;1.0;nan;1;209
1;0;1.0;nan;1;210
1;0;1.0;nan;1;211
1;0;1.0;nan;1;212
1;0;1.0;nan;1;213
1;0;1.0;nan;1;214
1;0;1.0;nan;1;215
1;0;1.0;nan;1;216
1;0;1.0;nan;1;217
1;0;1.0;nan;1;218
1;0;1.0;nan;1;219
1;0;1.0;nan;1;220
1;0;1.0;nan;1;221
1;0;1.0;nan;1;222
1;0;1.0;nan;1;223
1;0;1.0;nan;1;224
1;0;1.0;nan;1;225
1;0;1.0;nan;1;226
1;0;1.0;nan;1;227
1;0;1.0;nan;1;228
1;0;1.0;nan;1;229
1;0;1.0;nan;1;230
1;0;1.0;nan;1;231
1;0;1.0;nan;1;232
1;0;1.0;nan;1;233
1;0;1.0;nan;1;234
1;0;1.0;nan;1;235
1;0;1.0;nan;1;236
1;0;1.0;nan;1;237
1;0;1.0;nan;1;238
1;0;1.0;nan;1;239
1;0;1.0;nan;1;240
1;0;1.0;nan;1;241
1;0;1.0;nan;1;242
1;0;1.0;nan;1;243
1;0;1.0;nan;1;244
1;0;1.0;nan;1;245
1;0;1.0;nan;1;246
1;0;1.0;nan;1;247
1;0;1.0;nan;1;248
1;0;1.0;nan;1;249
1;0;1.0;nan;1;250
1;0;1.0;nan;1;251
1;0;1.0;nan;1;252
1;0;1.0;nan;1;253
1;0;1.0;nan;1;254
1;0;1.0;nan;1;255
1;0;1.0;nan;1;256
1;0;1.0;nan;1;257
1;0;1.0;nan;1;258
1;0;1.0;nan;1;259
1;0;1.0;nan;1;260
1;0;1.0;nan;1;261
1;0;1.0;nan;1;262
1;0;1.0;nan;1;263
1;0;1.0;nan;1;264
1;0;1.0;nan;1;265
1;0;1.0;nan;1;266
1;0;1.0;nan;1;267
1;0;1.0;nan;1;268
1;0;1.0;nan;1;269
1;0;1.0;nan;1;270
1;0;1.0;nan;1;271
1;0;1.0;nan;1;272
1;0;1.0;nan;1;273
1;0;1.0;nan;1;274
1;0;1.0;nan;1;275
1;0;1.0;nan;1;276
1;0;1.0;nan;1;277
1;0;1.0;nan;1;278
1;0;1.0;nan;1;279
1;0;1.0;nan;1;280
1;0;1.0;nan;1;281
1;0;1.0;nan;1;282
1;0;1.0;nan;1;283
1;0;1.0;nan;1;284
1;0;1.0;nan;1;285
1;0;1.0;nan;1;286
1;0;1.0;nan;1;287
1;0;1.0;nan;1;288
1;0;1.0;nan;1;289
1;0;1.0;nan;1;290
1;0;1.0;nan;1;291
1;0;1.0;nan;1;292
1;0;1.0;nan;1;293
1;0;1.0;nan;1;294
1;0;1.0;nan;1;295
1;0;1.0;nan;1;296
1;0;1.0;nan;1;297
1;0;1.0;nan;1;298
1;0;1.0;nan;1;299
1;0;1.0;nan;1;300
1;0;1.0;nan;1;301
1;0;1.0;nan;1;302
1;0;1.0;nan;1;303
1;0;1.0;nan;1;304
1;0;1.0;nan;1;305
1;0;1.0;nan;1;306
1;0;1.0;nan;1;307
1;0;1.0;nan;1;308
1;0;1.0;nan;1;309
1;0;1.0;nan;1;310
1;0;1.0;nan;1;311
1;0;1.0;nan;1;312
1;0;1.0;nan;1;313
1;0;1.0;nan;1;314
1;0;1.0;nan;1;315
1;0;1.0;nan;1;316
1;0;1.0;nan;1;317
1;0;1.0;nan;1;318
1;0;1.0;nan;1;319
1;0;1.0;nan;1;320
1;0;1.0;nan;1;321
1;0;1.0;nan;1;322
1;0;1.0;nan;1;323
1;0;1.0;nan;1;324
1;0;1.0;nan;1;325
1;0;1.0;nan;1;326
2;0;1.0;nan;1;327
2;0;1.0;nan;1;328
2;0;1.0;nan;1;329
2;0;1.0;nan;1;330
2;0;1.0;nan;1;331
2;0;1.0;nan;1;332
2;0;1.0;nan;1;333
2;0;1.0;nan;1;334
2;0;1.0;nan;1;335
2;0;1.0;nan;1;336
2;0;1.0;nan;1;337
2;0;1.0;nan;1;338
2;0;1.0;nan;1;339
2;0;1.0;nan;1;340
2;0;1.0;nan;1;341
2;0;1.0;nan;1;342
2;0;1.0;nan;1;343
2;0;1.0;nan;1;344
2;0;1.0;nan;1;345
2;0;1.0;nan;1;346
2;0;1.0;nan;1;347
2;0;1.0;nan;1;348
2;0;1.0;nan;1;349
2;0;1.0;nan;1;350
2;0;1.0;nan;1;351
2;0;1.0;nan;1;352
2;0;1.0;nan;1;353
2;0;1.0;nan;1;354
2;0;1.0;nan;1;355
2;0;1.0;nan;1;356
2;0;1.0;nan;1;357
2;0;1.0;nan;1;358
2;0;1.0;nan;1;359
2;0;1.0;nan;1;360
2;0;1.0;nan;1;361
2;0;1.0;nan;1;362
2;0;1.0;nan;1;363
2;0;1.0;nan;1;364
2;0;1.0;nan;1;365
2;0;1.0;nan;1;366
2;0;1.0;nan;1;367
2;0;1.0;nan;1;368
2;0;1.0;nan;1;369
2;0;1.0;nan;1;370
2;0;1.0;nan;1;371
2;0;1.0;nan;1;372
2;0;1.0;nan;1;373
2;0;1.0;nan;1;374
2;0;1.0;nan;1;375
2;0;1.0;nan;1;376
2;0;1.0;nan;1;377
2;0;1.0;nan;1;378
2;0;1.0;nan;1;379
2;0;1.0;nan;1;380
2;0;1.0;nan;1;381
2;0;1.0;nan;1;382
2;0;1.0;nan;1;383
2;0;1.0;nan;1;384
2;0;1.0;nan;1;385
2;0;1.0;nan;1;386
2;0;1.0;nan;1;387
2;0;1.0;nan;1;388
2;0;1.0;nan;1;389
2;0;1.0;nan;1;390
2;0;1.0;nan;1;391
2;0;1.0;nan;1;392
2;0;1.0;nan;1;393
2;0;1.0;nan;1;394
2;0;1.0;nan;1;395
2;0;1.0;nan;1;396
2;0;1.0;nan;1;397
2;0;1.0;nan;1;398
2;0;1.0;nan;1;399
2;0;1.0;nan;1;400
2;0;1.0;nan;1;401
2;0;1.0;nan;1;402
2;0;1.0;nan;1;403
2;0;1.0;nan;1;404
2;0;1.0;nan;1;405
2;0;1.0;nan;1;406
2;0;1.0;nan;1;407
2;0;1.0;nan;1;408
2;0;1.0;nan;1;409
2;0;1.0;nan;1;410
2;0;1.0;nan;1;411
2;0;1.0;nan;1;412
2;0;1.0;nan;1;413
2;0;1.0;nan;1;414
2;0;1.0;nan;1;415
2;0;1.0;nan;1;416
2;0;1.0;nan;1;417
2;0;1.0;nan;1;418
2;0;1.0;nan;1;419
2;0;1.0;nan;1;420
2;0;1.0;nan;1;421
2;0;1.0;nan;1;422
2;0;1.0;nan;1;423
2;0;1.0;nan;1;424
2;0;1.0;nan;1;425
2;0;1.0;nan;1;426
2;0;1.0;nan;1;427
2;0;1.0;nan;1;428
2;0;1.0;nan;1;429
2;0;1.0;nan;1;430
2;0;1.0;nan;1;431
2;0;1.0;nan;1;432
2;0;1.0;nan;1;433
2;0;1.0;nan;1;434
2;0;1.0;nan;1;435
2;0;1.0;nan;1;436
2;0;1.0;nan;1;437
2;0;1.0;nan;1;438
2;0;1.0;nan;1;439
2;0;1.0;nan;1;440
2;0;1.0;nan;1;441
2;0;1.0;nan;1;442
2;0;1.0;nan;1;443
2;0;1.0;nan;1;444
2;0;1.0;nan;1;445
2;0;1.0;nan;1;446
2;0;1.0;nan;1;447
2;0;1.0;nan;1;448
2;0;1.0;nan;1;449
2;0;1.0;nan;1;450
2;0;1.0;nan;1;451
2;0;1.0;nan;1;452
2;0;1.0;nan;1;453
2;0;1.0;nan;1;454
2;0;1.0;nan;1;455
2;0;1.0;nan;1;456
2;0;1.0;nan;1;457
2;0;1.0;nan;1;458
2;0;1.0;nan;1;459
2;0;1.0;nan;1;460
2;0;1.0;nan;1;461
2;0;1.0;nan;1;462
2;0;1.0;nan;1;463
2;0;1.0;nan;1;464
2;0;1.0;nan;1;465
2;0;1.0;nan;1;466
2;0;1.0;nan;1;467
2;0;1.0;nan;1;468
2;0;1.0;nan;1;469
2;0;1.0;nan;1;470
2;0;1.0;nan;1;471
2;0;1.0;nan;1;472
2;0;1.0;nan;1;473
2;0;1.0;nan;1;474
2;0;1.0;nan;1;475
2;0;1.0;nan;1;476
2;0;1.0;nan;1;477
2;0;1.0;nan;1;478
2;0;1.0;nan;1;479
2;0;1.0;nan;1;480
2;0;1.0;nan;1;481
2;0;1.0;nan;1;482
2;0;1.0;nan;1;483
2;0;1.0;nan;1;484
2;0;1.0;nan;1;485
2;0;1.0;nan;1;486
2;0;1.0;nan;1;487
2;0;1.0;nan;1;488
2;0;1.0;nan;1;489
2;0;1.0;nan;1;490
2;0;1.0;nan;1;491
2;0;1.0;nan;1;492
2;0;1.0;nan;1;493
2;0;1.0;nan;1;494
2;0;1.0;nan;1;495
2;0;1.0;nan;1;496
2;0;1.0;nan;1;497
2;0;1.0;nan;1;498
2;0;1.0;nan;1;499
2;0;1.0;nan;1;500
2;0;1.0;nan;1;501
2;0;1.0;nan;1;502
2;0;1.0;nan;1;503
2;0;1.0;nan;1;504
2;0;1.0;nan;1;505
2;0;1.0;nan;1;506
2;0;1.0;nan;1;507
2;0;1.0;nan;1;508
2;0;1.0;nan;1;509
2;0;1.0;nan;1;510
2;0;1.0;nan;1;511
2;0;1.0;nan;1;512
2;0;1.0;nan;1;513
2;0;1.0;nan;1;514
2;0;1.0;nan;1;515
2;0;1.0;nan;1;516
2;0;1.0;nan;1;517
2;0;1.0;nan;1;518
2;0;1.0;nan;1;519
2;0;1.0;nan;1;520
2;0;1.0;nan;1;521
2;0;1.0;nan;1;522
2;0;1.0;nan;1;523
2;0;1.0;nan;1;524
2;0;1.0;nan;1;525
2;0;1.0;nan;1;526
2;0;1.0;nan;1;527
2;0;1.0;nan;1;528
2;0;1.0;nan;1;529
2;0;1.0;nan;1;530
2;0;1.0;nan;1;531
2;0;1.0;nan;1;532
2;0;1.0;nan;1;533
2;0;1.0;nan;1;534
2;0;1.0;nan;1;535
2;0;1.0;nan;1;536
2;0;1.0;nan;1;537
2;0;1.0;nan;1;538
2;0;1.0;nan;1;539
2;0;1.0;nan;1;540
2;0;1.0;nan;1;541
2;0;1.0;nan;1;542
2;0;1.0;nan;1;543
2;0;1.0;nan;1;544
2;0;1.0;nan;1;545
2;0;1.0;nan;1;546
2;0;1.0;nan;1;547
2;0;1.0;nan;1;548
2;0;1.0;nan;1;549
2;0;1.0;nan;1;550
2;0;1.0;nan;1;551
2;0;1.0;nan;1;552
2;0;1.0;nan;1;553
2;0;1.0;nan;1;554
2;0;1.0;nan;1;555
2;0;1.0;nan;1;556
2;0;1.0;nan;1;557
2;0;1.0;nan;1;558
2;0;1.0;nan;1;559
2;0;1.0;nan;1;560
2;0;1.0;nan;1;561
2;0;1.0;nan;1;562
2;0;1.0;nan;1;563
2;0;1.0;nan;1;564
2;0;1.0;nan;1;565
2;0;1.0;nan;1;566
2;0;1.0;nan;1;567
2;0;1.0;nan;1;568
2;0;1.0;nan;1;569
2;0;1.0;nan;1;570
2;0;1.0;nan;1;571
2;0;1.0;nan;1;572
2;0;1.0;nan;1;573
2;0;1.0;nan;1;574
2;0;1.0;nan;1;575
2;0;1.0;nan;1;576
2;0;1.0;nan;1;577
2;0;1.0;nan;1;578
2;0;1.0;nan;1;579
2;0;1.0;nan;1;580
2;0;1.0;nan;1;581
2;0;1.0;nan;1;582
2;0;1.0;nan;1;583
2;0;1.0;nan;1;584
2;0;1.0;nan;1;585
2;0;1.0;nan;1;586
2;0;1.0;nan;1;587
2;0;1.0;nan;1;588
2;0;1.0;nan;1;589
2;0;1.0;nan;1;590
2;0;1.0;nan;1;591
2;0;1.0;nan;1;592
2;0;1.0;nan;1;593
2;0;1.0;nan;1;594
2;0;1.0;nan;1;595
2;0;1.0;nan;1;596
2;0;1.0;nan;1;597
2;0;1.0;nan;1;598
2;0;1.0;nan;1;599
2;0;1.0;nan;1;600
2;0;1.0;nan;1;601
2;0;1.0;nan;1;602
2;0;1.0;nan;1;603
2;0;1.0;nan;1;604
2;0;1.0;nan;1;605
2;0;1.0;nan;1;606
2;0;1.0;nan;1;607
2;0;1.0;nan;1;608
2;0;1.0;nan;1;609
2;0;1.0;nan;1;610
2;0;1.0;nan;1;611
2;0;1.0;nan;1;612
2;0;1.0;nan;1;613
2;0;1.0;nan;1;614
2;0;1.0;nan;1;615
2;0;1.0;nan;1;616
2;0;1.0;nan;1;617
2;0;1.0;nan;1;618
2;0;1.0;nan;1;619
2;0;1.0;nan;1;620
2;0;1.0;nan;1;621
2;0;1.0;nan;1;622
2;0;1.0;nan;1;623
2;0;1.0;nan;1;624
2;0;1.0;nan;1;625
2;0;1.0;nan;1;626
2;0;1.0;nan;1;627
2;0;1.0;nan;1;628
2;0;1.0;nan;1;629
2;0;1.0;nan;1;630
2;0;1.0;nan;1;631
2;0;1.0;nan;1;632
2;0;1.0;nan;1;633
2;0;1.0;nan;1;634
2;0;1.0;nan;1;635
2;0;1.0;nan;1;636
2;0;1.0;nan;1;637
2;0;1.0;nan;1;638
2;0;1.0;nan;1;639
2;0;1.0;nan;1;640
2;0;1.0;nan;1;641
2;0;1.0;nan;1;642
2;0;1.0;nan;1;643
2;0;1.0;nan;1;644
2;0;1.0;nan;1;645
2;0;1.0;nan;1;646
2;0;1.0;nan;1;647
2;0;1.0;nan;1;648
2;0;1.0;nan;1;649
2;0;1.0;nan;1;650
2;0;1.0;nan;1;651
2;0;1.0;nan;1;652
2;0;1.0;nan;1;653
2;0;1.0;nan;1;654
2;0;1.0;nan;1;655
2;0;1.0;nan;1;656
2;0;1.0;nan;1;657
2;0;1.0;nan;1;658
2;0;1.0;nan;1;659
2;0;1.0;nan;1;660
2;0;1.0;nan;1;661
2;0;1.0;nan;1;662
2;0;1.0;nan;1;663
2;0;1.0;nan;1;664
2;0;1.0;nan;1;665
2;0;1.0;nan;1;666
2;0;1.0;nan;1;667
2;0;1.0;nan;1;668
2;0;1.0;nan;1;669
2;0;1.0;nan;1;670
2;0;1.0;nan;1;671
2;0;1.0;nan;1;672
2;0;1.0;nan;1;673
2;0;1.0;nan;1;674
2;0;1.0;nan;1;675
2;0;1.0;nan;1;676
2;0;1.0;nan;1;677
2;0;1.0;nan;1;678
2;0;1.0;nan;1;679
2;0;1.0;nan;1;680
2;0;1.0;nan;1;681
2;0;1.0;nan;1;682
2;0;1.0;nan;1;683
2;0;1.0;nan;1;684
2;0;1.0;nan;1;685
2;0;1.0;nan;1;686
2;0;1.0;nan;1;687
2;0;1.0;nan;1;688
2;0;1.0;nan;1;689
2;0;1.0;nan;1;690
2;0;1.0;nan;1;691
2;0;1.0;nan;1;692
2;0;1.0;nan;1;693
2;0;1.0;nan;1;694
2;0;1.0;nan;1;695
2;0;1.0;nan;1;696
2;0;1.0;nan;1;697
2;0;1.0;nan;1;698
2;0;1.0;nan;1;699
2;0;1.0;nan;1;700
2;0;1.0;nan;1;701
2;0;1.0;nan;1;702
2;0;1.0;nan;1;703
2;0;1.0;nan;1;704
2;0;1.0;nan;1;705
2;0;1.0;nan;1;706
2;0;1.0;nan;1;707
2;0;1.0;nan;1;708
2;0;1.0;nan;1;709
2;0;1.0;nan;1;710
2;0;1.0;nan;1;711
2;0;1.0;nan;1;712
2;0;1.0;nan;1;713
2;0;1.0;nan;1;714
2;0;1.0;nan;1;715
2;0;1.0;nan;1;716
2;0;1.0;nan;1;717
2;0;1.0;nan;1;718
2;0;1.0;nan;1;719
2;0;1.0;nan;1;720
2;0;1.0;nan;1;721
2;0;1.0;nan;1;722
2;0;1.0;nan;1;723
2;0;1.0;nan;1;724
2;0;1.0;nan;1;725
2;0;1.0;nan;1;726
2;0;1.0;nan;1;727
2;0;1.0;nan;1;728
2;0;1.0;nan;1;729
2;0;1.0;nan;1;730
2;0;1.0;nan;1;731
2;0;1.0;nan;1;732
2;0;1.0;nan;1;733
2;0;1.0;nan;1;734
2;0;1.0;nan;1;735
2;0;1.0;nan;1;736
2;0;1.0;nan;1;737
2;0;1.0;nan;1;738
2;0;1.0;nan;1;739
2;0;1.0;nan;1;740
2;0;1.0;nan;1;741
2;0;1.0;nan;1;742
2;0;1.0;nan;1;743
2;0;1.0;nan;1;744
2;0;1.0;nan;1;745
2;0;1.0;nan;1;746
2;0;1.0;nan;1;747
2;0;1.0;nan;1;748
2;0;1.0;nan;1;749
2;0;1.0;nan;1;750
2;0;1.0;nan;1;751
2;0;1.0;nan;1;752
2;0;1.0;nan;1;753
2;0;1.0;nan;1;754
2;0;1.0;nan;1;755
2;0;1.0;nan;1;756
2;0;1.0;nan;1;757
2;0;1.0;nan;1;758
2;0;1.0;nan;1;759
2;0;1.0;nan;1;760
2;0;1.0;nan;1;761
2;0;1.0;nan;1;762
2;0;1.0;nan;1;763
2;0;1.0;nan;1;764
2;0;1.0;nan;1;765
2;0;1.0;nan;1;766
2;0;1.0;nan;1;767
2;0;1.0;nan;1;768
2;0;1.0;nan;1;769
2;0;1.0;nan;1;770
2;0;1.0;nan;1;771
2;0;1.0;nan;1;772
2;0;1.0;nan;1;773
2;0;1.0;nan;1;774
2;0;1.0;nan;1;775
2;0;1.0;nan;1;776
2;0;1.0;nan;1;777
2;0;1.0;nan;1;778
2;0;1.0;nan;1;779
2;0;1.0;nan;1;780
2;0;1.0;nan;1;781
2;0;1.0;nan;1;782
2;0;1.0;nan;1;783
2;0;1.0;nan;1;784
2;0;1.0;nan;1;785
2;0;1.0;nan;1;786
2;0;1.0;nan;1;787
2;0;1.0;nan;1;788
2;0;1.0;nan;1;789
2;0;1.0;nan;1;790
2;0;1.0;nan;1;791
2;0;1.0;nan;1;792
2;0;1.0;nan;1;793
2;0;1.0;nan;1;794
2;0;1.0;nan;1;795
2;0;1.0;nan;1;796
2;0;1.0;nan;1;797
2;0;1.0;nan;1;798
2;0;1.0;nan;1;799
2;0;1.0;nan;1;800
2;0;1.0;nan;1;801
2;0;1.0;nan;1;802
2;0;1.0;nan;1;803
2;0;1.0;nan;1;804
2;0;1.0;nan;1;805
2;0;1.0;nan;1;806
2;0;1.0;nan;1;807
2;0;1.0;nan;1;808
2;0;1.0;nan;1;809
2;0;1.0;nan;1;810
2;0;1.0;nan;1;811
2;0;1.0;nan;1;812
2;0;1.0;nan;1;813
2;0;1.0;nan;1;814
2;0;1.0;nan;1;815
2;0;1.0;nan;1;816
2;0;1.0;nan;1;817
2;0;1.0;nan;1;818
2;0;1.0;nan;1;819
2;0;1.0;nan;1;820
2;0;1.0;nan;1;821
2;0;1.0;nan;1;822
2;0;1.0;nan;1;823
2;0;1.0;nan;1;824
2;0;1.0;nan;1;825
2;0;1.0;nan;1;826
2;0;1.0;nan;1;827
2;0;1.0;nan;1;828
2;0;1.0;nan;1;829
2;0;1.0;nan;1;830
2;0;1.0;nan;1;831
2;0;1.0;nan;1;832
2;0;1.0;nan;1;833
2;0;1.0;nan;1;834
2;0;1.0;nan;1;835
2;0;1.0;nan;1;836
2;0;1.0;nan;1;837
2;0;1.0;nan;1;838
2;0;1.0;nan;1;839
2;0;1.0;nan;1;840
2;0;1.0;nan;1;841
2;0;1.0;nan;1;842
2;0;1.0;nan;1;843
2;0;1.0;nan;1;844
2;0;1.0;nan;1;845
2;0;1.0;nan;1;846
2;0;1.0;nan;1;847
2;0;1.0;nan;1;848
2;0;1.0;nan;1;849
2;0;1.0;nan;1;850
2;0;1.0;nan;1;851
2;0;1.0;nan;1;852
2;0;1.0;nan;1;853
2;0;1.0;nan;1;854
2;0;1.0;nan;1;855
2;0;1.0;nan;1;856
2;0;1.0;nan;1;857
2;0;1.0;nan;1;858
2;0;1.0;nan;1;859
2;0;1.0;nan;1;860
2;0;1.0;nan;1;861
2;0;1.0;nan;1;862
2;0;1.0;nan;1;863
2;0;1.0;nan;1;864
2;0;1.0;nan;1;865
2;0;1.0;nan;1;866
2;0;1.0;nan;1;867
2;0;1.0;nan;1;868
2;0;1.0;nan;1;869
2;0;1.0;nan;1;870
2;0;1.0;nan;1;871
2;0;1.0;nan;1;872
2;0;1.0;nan;1;873
2;0;1.0;nan;1;874
2;0;1.0;nan;1;875
2;0;1.0;nan;1;876
2;0;1.0;nan;1;877
2;0;1.0;nan;1;878
2;0;1.0;nan;1;879
2;0;1.0;nan;1;880
2;0;1.0;nan;1;881
2;0;1.0;nan;1;882
2;0;1.0;nan;1;883
2;0;1.0;nan;1;884
2;0;1.0;nan;1;885
2;0;1.0;nan;1;886
2;0;1.0;nan;1;887
2;0;1.0;nan;1;888
2;0;1.0;nan;1;889
2;0;1.0;nan;1;890
2;0;1.0;nan;1;891
2;0;1.0;nan;1;892
2;0;1.0;nan;1;893
2;0;1.0;nan;1;894
2;0;1.0;nan;1;895
2;0;1.0;nan;1;896
2;0;1.0;nan;1;897
2;0;1.0;nan;1;898
2;0;1.0;nan;1;899
2;0;1.0;nan;1;900
2;0;1.0;nan;1;901
2;0;1.0;nan;1;902
2;0;1.0;nan;1;903
2;0;1.0;nan;1;904
2;0;1.0;nan;1;905
2;0;1.0;nan;1;906
2;0;1.0;nan;1;907
2;0;1.0;nan;1;908
2;0;1.0;nan;1;909
2;0;1.0;nan;1;910
2;0;1.0;nan;1;911
2;0;1.0;nan;1;912
2;0;1.0;nan;1;913
2;0;1.0;nan;1;914
2;0;1.0;nan;1;915
2;0;1.0;nan;1;916
2;0;1.0;nan;1;917
2;0;1.0;nan;1;918
2;0;1.0;nan;1;919
2;0;1.0;nan;1;920
2;0;1.0;nan;1;921
2;0;1.0;nan;1;922
2;0;1.0;nan;1;923
2;0;1.0;nan;1;924
2;0;1.0;nan;1;925
2;0;1.0;nan;1;926
2;0;1.0;nan;1;927
2;0;1.0;nan;1;928
2;0;1.0;nan;1;929
2;0;1.0;nan;1;930
2;0;1.0;nan;1;931
2;0;1.0;nan;1;932
2;0;1.0;nan;1;933
2;0;1.0;nan;1;934
2;0;1.0;nan;1;935
