agent_action;agent_location;human_action;human_location;world_nr;tick_nr
;(27, 21);;(6, 6);1;144
;(27, 21);;(6, 6);1;145
;(27, 21);;(6, 6);1;146
;(27, 21);;(6, 6);1;147
;(27, 21);;(6, 6);1;148
;(27, 21);;(6, 6);1;149
;(27, 21);;(6, 6);1;150
;(27, 21);;(6, 6);1;151
;(27, 21);;(6, 6);1;152
;(27, 21);;(6, 6);1;153
;(27, 21);;(6, 6);1;154
;(27, 21);;(6, 6);1;155
;(27, 21);;(6, 6);1;156
;(27, 21);;(6, 6);1;157
