agent_action;agent_location;human_action;human_location;world_nr;tick_nr
;(27, 21);MoveEast;(19, 12);1;131
;(27, 21);MoveEast;(20, 12);1;132
;(27, 21);MoveEast;(20, 12);1;133
;(27, 21);MoveEast;(21, 12);1;134
;(27, 21);;(21, 12);1;135
;(27, 21);;(21, 12);1;136
;(27, 21);;(21, 12);1;137
;(27, 21);;(21, 12);1;138
;(27, 21);;(21, 12);1;139
;(27, 21);;(21, 12);1;140
;(27, 21);;(21, 12);1;141
;(27, 21);;(21, 12);1;142
;(27, 21);;(21, 12);1;143
;(27, 21);;(21, 12);1;144
;(27, 21);;(21, 12);1;145
;(27, 21);;(21, 12);1;146
;(27, 21);;(21, 12);1;147
;(27, 21);;(21, 12);1;148
;(27, 21);;(21, 12);1;149
;(27, 21);;(21, 12);1;150
;(27, 21);;(21, 12);1;151
;(27, 21);;(21, 12);1;152
;(27, 21);;(21, 12);1;153
;(27, 21);;(21, 12);1;154
;(27, 21);;(21, 12);1;155
;(27, 21);;(21, 12);1;156
;(27, 21);;(21, 12);1;157
;(27, 21);;(21, 12);1;158
;(27, 21);;(21, 12);1;159
;(27, 21);;(21, 12);1;160
;(27, 21);;(21, 12);1;161
;(27, 21);;(21, 12);1;162
;(27, 21);;(21, 12);1;163
;(27, 21);;(21, 12);1;164
;(27, 21);;(21, 12);1;165
;(27, 21);;(21, 12);1;166
;(27, 21);;(21, 12);1;167
;(27, 21);MoveSouth;(21, 12);1;168
;(27, 21);MoveSouth;(21, 13);1;169
;(27, 21);;(21, 13);1;170
;(27, 21);;(21, 13);1;171
;(27, 21);;(21, 13);1;172
;(27, 21);;(21, 13);1;173
;(27, 21);MoveEast;(21, 13);1;174
;(27, 21);MoveEast;(22, 13);1;175
;(27, 21);;(22, 13);1;176
;(27, 21);;(22, 13);1;177
;(27, 21);;(22, 13);1;178
;(27, 21);;(22, 13);1;179
;(27, 21);;(22, 13);1;180
;(27, 21);;(22, 13);1;181
;(27, 21);;(22, 13);1;182
;(27, 21);MoveEast;(22, 13);1;183
;(27, 21);MoveEast;(23, 13);1;184
;(27, 21);MoveEast;(23, 13);1;185
;(27, 21);MoveEast;(24, 13);1;186
;(27, 21);MoveEast;(24, 13);1;187
;(27, 21);MoveEast;(25, 13);1;188
;(27, 21);MoveEast;(25, 13);1;189
;(27, 21);MoveEast;(26, 13);1;190
;(27, 21);MoveEast;(26, 13);1;191
;(27, 21);MoveEast;(27, 13);1;192
;(27, 21);MoveEast;(27, 13);1;193
;(27, 21);MoveEast;(28, 13);1;194
;(27, 21);MoveEast;(28, 13);1;195
;(27, 21);MoveEast;(28, 13);1;196
;(27, 21);MoveSouth;(28, 13);1;197
;(27, 21);MoveSouth;(28, 14);1;198
;(27, 21);;(28, 14);1;199
;(27, 21);MoveSouth;(28, 14);1;200
;(27, 21);MoveSouth;(28, 15);1;201
;(27, 21);;(28, 15);1;202
;(27, 21);MoveSouth;(28, 15);1;203
;(27, 21);MoveSouth;(28, 16);1;204
;(27, 21);MoveSouth;(28, 16);1;205
;(27, 21);MoveSouth;(28, 17);1;206
;(27, 21);;(28, 17);1;207
;(27, 21);MoveSouth;(28, 17);1;208
;(27, 21);MoveSouth;(28, 18);1;209
;(27, 21);;(28, 18);1;210
;(27, 21);MoveSouth;(28, 18);1;211
;(27, 21);MoveSouth;(28, 19);1;212
;(27, 21);;(28, 19);1;213
;(27, 21);;(28, 19);1;214
;(27, 21);MoveWest;(28, 19);1;215
;(27, 21);MoveWest;(27, 19);1;216
;(27, 21);;(27, 19);1;217
;(27, 21);;(27, 19);1;218
;(27, 21);;(27, 19);1;219
;(27, 21);MoveSouth;(27, 19);1;220
;(27, 21);MoveSouth;(27, 20);1;221
;(27, 21);;(27, 20);1;222
;(27, 21);;(27, 20);1;223
;(27, 21);MoveSouth;(27, 20);1;224
;(27, 21);MoveSouth;(27, 21);1;225
;(27, 21);;(27, 21);1;226
;(27, 21);;(27, 21);1;227
;(27, 21);;(27, 21);1;228
;(27, 21);;(27, 21);1;229
;(27, 21);;(27, 21);1;230
;(27, 21);;(27, 21);1;231
;(27, 21);;(27, 21);1;232
;(27, 21);;(27, 21);1;233
;(27, 21);;(27, 21);1;234
;(27, 21);;(27, 21);1;235
;(27, 21);;(27, 21);1;236
;(27, 21);RemoveObjectTogether;(27, 21);1;237
;(27, 21);RemoveObjectTogether;(27, 21);1;238
;(27, 21);RemoveObjectTogether;(27, 21);1;239
;(27, 21);RemoveObjectTogether;(27, 21);1;240
;(27, 21);RemoveObjectTogether;(27, 21);1;241
;(27, 21);RemoveObjectTogether;(27, 21);1;242
;(27, 21);RemoveObjectTogether;(27, 21);1;243
;(27, 21);RemoveObjectTogether;(27, 21);1;244
;(27, 21);RemoveObjectTogether;(27, 21);1;245
;(27, 21);RemoveObjectTogether;(27, 21);1;246
;(27, 21);RemoveObjectTogether;(27, 21);1;247
;(27, 21);RemoveObjectTogether;(27, 21);1;248
;(27, 21);RemoveObjectTogether;(27, 21);1;249
;(27, 21);RemoveObjectTogether;(27, 21);1;250
;(27, 21);RemoveObjectTogether;(27, 21);1;251
;(27, 21);RemoveObjectTogether;(27, 21);1;252
;(27, 21);RemoveObjectTogether;(27, 21);1;253
;(27, 21);RemoveObjectTogether;(27, 21);1;254
;(27, 21);RemoveObjectTogether;(27, 21);1;255
;(27, 21);RemoveObjectTogether;(27, 21);1;256
;(27, 21);RemoveObjectTogether;(27, 21);1;257
;(27, 21);RemoveObjectTogether;(27, 21);1;258
;(27, 21);RemoveObjectTogether;(27, 21);1;259
;(27, 21);RemoveObjectTogether;(27, 21);1;260
;(27, 21);RemoveObjectTogether;(27, 21);1;261
;(27, 21);RemoveObjectTogether;(27, 21);1;262
;(27, 21);RemoveObjectTogether;(27, 21);1;263
;(27, 21);RemoveObjectTogether;(27, 21);1;264
;(27, 21);RemoveObjectTogether;(27, 21);1;265
;(27, 21);RemoveObjectTogether;(27, 21);1;266
;(27, 21);RemoveObjectTogether;(27, 21);1;267
;(27, 21);RemoveObjectTogether;(27, 21);1;268
;(27, 21);RemoveObjectTogether;(27, 21);1;269
;(27, 21);RemoveObjectTogether;(27, 21);1;270
;(27, 21);RemoveObjectTogether;(27, 21);1;271
;(27, 21);RemoveObjectTogether;(27, 21);1;272
;(27, 21);RemoveObjectTogether;(27, 21);1;273
;(27, 21);RemoveObjectTogether;(27, 21);1;274
;(27, 21);RemoveObjectTogether;(27, 21);1;275
;(27, 21);RemoveObjectTogether;(27, 21);1;276
;(27, 21);RemoveObjectTogether;(27, 21);1;277
;(27, 21);RemoveObjectTogether;(27, 21);1;278
;(27, 21);RemoveObjectTogether;(27, 21);1;279
;(27, 21);RemoveObjectTogether;(27, 21);1;280
;(27, 21);RemoveObjectTogether;(27, 21);1;281
;(27, 21);RemoveObjectTogether;(27, 21);1;282
;(27, 21);RemoveObjectTogether;(27, 21);1;283
;(27, 21);RemoveObjectTogether;(27, 21);1;284
;(27, 21);RemoveObjectTogether;(27, 21);1;285
;(27, 21);RemoveObjectTogether;(27, 21);1;286
;(27, 21);RemoveObjectTogether;(27, 21);1;287
;(27, 21);RemoveObjectTogether;(27, 21);1;288
;(27, 21);RemoveObjectTogether;(27, 21);1;289
;(27, 21);RemoveObjectTogether;(27, 21);1;290
;(27, 21);RemoveObjectTogether;(27, 21);1;291
;(27, 21);RemoveObjectTogether;(27, 21);1;292
;(27, 21);RemoveObjectTogether;(27, 21);1;293
;(27, 21);RemoveObjectTogether;(27, 21);1;294
;(27, 21);RemoveObjectTogether;(27, 21);1;295
;(27, 21);RemoveObjectTogether;(27, 21);1;296
;(27, 21);RemoveObjectTogether;(27, 21);1;297
;(27, 21);RemoveObjectTogether;(27, 21);1;298
;(27, 21);RemoveObjectTogether;(27, 21);1;299
;(27, 21);RemoveObjectTogether;(27, 21);1;300
;(27, 21);RemoveObjectTogether;(27, 21);1;301
;(27, 21);RemoveObjectTogether;(27, 21);1;302
;(27, 21);RemoveObjectTogether;(27, 21);1;303
;(27, 21);RemoveObjectTogether;(27, 21);1;304
;(27, 21);RemoveObjectTogether;(27, 21);1;305
;(27, 21);RemoveObjectTogether;(27, 21);1;306
;(27, 21);RemoveObjectTogether;(27, 21);1;307
;(27, 21);RemoveObjectTogether;(27, 21);1;308
;(27, 21);RemoveObjectTogether;(27, 21);1;309
;(27, 21);RemoveObjectTogether;(27, 21);1;310
;(27, 21);RemoveObjectTogether;(27, 21);1;311
;(27, 21);RemoveObjectTogether;(27, 21);1;312
;(27, 21);RemoveObjectTogether;(27, 21);1;313
;(27, 21);RemoveObjectTogether;(27, 21);1;314
;(27, 21);RemoveObjectTogether;(27, 21);1;315
;(27, 21);RemoveObjectTogether;(27, 21);1;316
;(27, 21);RemoveObjectTogether;(27, 21);1;317
;(27, 21);RemoveObjectTogether;(27, 21);1;318
;(27, 21);RemoveObjectTogether;(27, 21);1;319
;(27, 21);RemoveObjectTogether;(27, 21);1;320
;(27, 21);RemoveObjectTogether;(27, 21);1;321
;(27, 21);RemoveObjectTogether;(27, 21);1;322
;(27, 21);RemoveObjectTogether;(27, 21);1;323
;(27, 21);RemoveObjectTogether;(27, 21);1;324
;(27, 21);RemoveObjectTogether;(27, 21);1;325
;(27, 21);RemoveObjectTogether;(27, 21);1;326
;(27, 21);RemoveObjectTogether;(27, 21);1;327
;(27, 21);RemoveObjectTogether;(27, 21);1;328
;(27, 21);RemoveObjectTogether;(27, 21);1;329
;(27, 21);RemoveObjectTogether;(27, 21);1;330
;(27, 21);RemoveObjectTogether;(27, 21);1;331
;(27, 21);RemoveObjectTogether;(27, 21);1;332
;(27, 21);RemoveObjectTogether;(27, 21);1;333
;(27, 21);RemoveObjectTogether;(27, 21);1;334
;(27, 21);RemoveObjectTogether;(27, 21);1;335
;(27, 21);RemoveObjectTogether;(27, 21);1;336
;(27, 21);RemoveObjectTogether;(27, 21);1;337
;(27, 21);;(27, 21);1;338
;(27, 21);;(27, 21);1;339
MoveWest;(26, 21);;(27, 21);1;340
MoveNorthWest;(25, 20);;(27, 21);1;341
MoveWest;(24, 20);;(27, 21);1;342
;(24, 20);;(27, 21);1;343
MoveSouth;(24, 21);;(27, 21);1;344
;(24, 21);;(27, 21);1;345
MoveNorthEast;(25, 20);;(27, 21);1;346
;(25, 20);;(27, 21);1;347
MoveSouth;(25, 21);;(27, 21);1;348
;(25, 21);;(27, 21);1;349
;(25, 21);;(27, 21);1;350
MoveWest;(25, 21);;(27, 21);1;351
MoveWest;(25, 21);;(27, 21);1;352
MoveWest;(25, 21);;(27, 21);1;353
MoveWest;(25, 21);;(27, 21);1;354
MoveWest;(25, 21);;(27, 21);1;355
MoveWest;(24, 21);;(27, 21);1;356
;(24, 21);;(27, 21);1;357
;(24, 21);;(27, 21);1;358
;(24, 21);;(27, 21);1;359
;(24, 21);;(27, 21);1;360
;(24, 21);;(27, 21);1;361
;(24, 21);;(27, 21);1;362
;(24, 21);;(27, 21);1;363
;(24, 21);;(27, 21);1;364
;(24, 21);;(27, 21);1;365
;(24, 21);;(27, 21);1;366
;(24, 21);;(27, 21);1;367
;(24, 21);;(27, 21);1;368
;(24, 21);;(27, 21);1;369
;(24, 21);;(27, 21);1;370
;(24, 21);;(27, 21);1;371
;(24, 21);;(27, 21);1;372
;(24, 21);;(27, 21);1;373
;(24, 21);;(27, 21);1;374
;(24, 21);;(27, 21);1;375
;(24, 21);;(27, 21);1;376
;(24, 21);;(27, 21);1;377
;(24, 21);;(27, 21);1;378
;(24, 21);;(27, 21);1;379
;(24, 21);;(27, 21);1;380
;(24, 21);;(27, 21);1;381
;(24, 21);;(27, 21);1;382
;(24, 21);;(27, 21);1;383
;(24, 21);;(27, 21);1;384
;(24, 21);;(27, 21);1;385
;(24, 21);;(27, 21);1;386
;(24, 21);;(27, 21);1;387
;(24, 21);;(27, 21);1;388
;(24, 21);;(27, 21);1;389
;(24, 21);;(27, 21);1;390
;(24, 21);;(27, 21);1;391
;(24, 21);;(27, 21);1;392
;(24, 21);;(27, 21);1;393
;(24, 21);;(27, 21);1;394
;(24, 21);;(27, 21);1;395
;(24, 21);;(27, 21);1;396
;(24, 21);;(27, 21);1;397
;(24, 21);;(27, 21);1;398
;(24, 21);;(27, 21);1;399
;(24, 21);;(27, 21);1;400
;(24, 21);;(27, 21);1;401
;(24, 21);;(27, 21);1;402
;(24, 21);;(27, 21);1;403
;(24, 21);;(27, 21);1;404
;(24, 21);;(27, 21);1;405
;(24, 21);;(27, 21);1;406
;(24, 21);;(27, 21);1;407
;(24, 21);;(27, 21);1;408
;(24, 21);;(27, 21);1;409
;(24, 21);;(27, 21);1;410
;(24, 21);;(27, 21);1;411
;(24, 21);;(27, 21);1;412
;(24, 21);;(27, 21);1;413
;(24, 21);;(27, 21);1;414
;(24, 21);;(27, 21);1;415
;(24, 21);;(27, 21);1;416
;(24, 21);;(27, 21);1;417
;(24, 21);;(27, 21);1;418
;(24, 21);;(27, 21);1;419
;(24, 21);;(27, 21);1;420
;(24, 21);;(27, 21);1;421
;(24, 21);;(27, 21);1;422
;(24, 21);;(27, 21);1;423
;(24, 21);;(27, 21);1;424
;(24, 21);;(27, 21);1;425
;(24, 21);;(27, 21);1;426
;(24, 21);;(27, 21);1;427
;(24, 21);;(27, 21);1;428
;(24, 21);;(27, 21);1;429
;(24, 21);;(27, 21);1;430
;(24, 21);;(27, 21);1;431
;(24, 21);;(27, 21);1;432
;(24, 21);;(27, 21);1;433
;(24, 21);;(27, 21);1;434
;(24, 21);;(27, 21);1;435
;(24, 21);;(27, 21);1;436
;(24, 21);;(27, 21);1;437
;(24, 21);;(27, 21);1;438
;(24, 21);;(27, 21);1;439
;(24, 21);;(27, 21);1;440
;(24, 21);;(27, 21);1;441
;(24, 21);;(27, 21);1;442
;(24, 21);;(27, 21);1;443
;(24, 21);;(27, 21);1;444
;(24, 21);;(27, 21);1;445
;(24, 21);;(27, 21);1;446
;(24, 21);;(27, 21);1;447
;(24, 21);;(27, 21);1;448
;(24, 21);;(27, 21);1;449
;(24, 21);;(27, 21);1;450
;(24, 21);;(27, 21);1;451
;(24, 21);;(27, 21);1;452
;(24, 21);;(27, 21);1;453
;(24, 21);;(27, 21);1;454
;(24, 21);;(27, 21);1;455
;(24, 21);;(27, 21);1;456
;(24, 21);;(27, 21);1;457
;(24, 21);;(27, 21);1;458
;(24, 21);;(27, 21);1;459
;(24, 21);;(27, 21);1;460
;(24, 21);;(27, 21);1;461
;(24, 21);;(27, 21);1;462
;(24, 21);;(27, 21);1;463
;(24, 21);;(27, 21);1;464
;(24, 21);;(27, 21);1;465
;(24, 21);;(27, 21);1;466
;(24, 21);;(27, 21);1;467
;(24, 21);;(27, 21);1;468
;(24, 21);;(27, 21);1;469
;(24, 21);;(27, 21);1;470
;(24, 21);;(27, 21);1;471
;(24, 21);;(27, 21);1;472
;(24, 21);;(27, 21);1;473
;(24, 21);;(27, 21);1;474
;(24, 21);;(27, 21);1;475
;(24, 21);;(27, 21);1;476
;(24, 21);;(27, 21);1;477
;(24, 21);;(27, 21);1;478
;(24, 21);;(27, 21);1;479
;(24, 21);;(27, 21);1;480
;(24, 21);;(27, 21);1;481
;(24, 21);;(27, 21);1;482
;(24, 21);;(27, 21);1;483
;(24, 21);;(27, 21);1;484
;(24, 21);;(27, 21);1;485
;(24, 21);;(27, 21);1;486
;(24, 21);;(27, 21);1;487
;(24, 21);;(27, 21);1;488
;(24, 21);;(27, 21);1;489
;(24, 21);;(27, 21);1;490
;(24, 21);;(27, 21);1;491
;(24, 21);;(27, 21);1;492
;(24, 21);;(27, 21);1;493
;(24, 21);;(27, 21);1;494
;(24, 21);;(27, 21);1;495
;(24, 21);;(27, 21);1;496
;(24, 21);;(27, 21);1;497
;(24, 21);;(27, 21);1;498
;(24, 21);;(27, 21);1;499
;(24, 21);;(27, 21);1;500
;(24, 21);;(27, 21);1;501
;(24, 21);;(27, 21);1;502
;(24, 21);;(27, 21);1;503
;(24, 21);;(27, 21);1;504
;(24, 21);;(27, 21);1;505
;(24, 21);;(27, 21);1;506
;(24, 21);;(27, 21);1;507
;(24, 21);;(27, 21);1;508
;(24, 21);;(27, 21);1;509
;(24, 21);;(27, 21);1;510
;(24, 21);;(27, 21);1;511
;(24, 21);;(27, 21);1;512
;(24, 21);;(27, 21);1;513
;(24, 21);;(27, 21);1;514
;(24, 21);;(27, 21);1;515
;(24, 21);;(27, 21);1;516
;(24, 21);;(27, 21);1;517
;(24, 21);;(27, 21);1;518
;(24, 21);;(27, 21);1;519
;(24, 21);;(27, 21);1;520
;(24, 21);;(27, 21);1;521
;(24, 21);;(27, 21);1;522
;(24, 21);;(27, 21);1;523
;(24, 21);;(27, 21);1;524
;(24, 21);;(27, 21);1;525
;(24, 21);;(27, 21);1;526
;(24, 21);;(27, 21);1;527
;(24, 21);;(27, 21);1;528
;(24, 21);;(27, 21);1;529
;(24, 21);;(27, 21);1;530
;(24, 21);;(27, 21);1;531
;(24, 21);;(27, 21);1;532
;(24, 21);;(27, 21);1;533
;(24, 21);;(27, 21);1;534
;(24, 21);;(27, 21);1;535
;(24, 21);;(27, 21);1;536
;(24, 21);;(27, 21);1;537
;(24, 21);;(27, 21);1;538
;(24, 21);;(27, 21);1;539
;(24, 21);;(27, 21);1;540
;(24, 21);;(27, 21);1;541
;(24, 21);;(27, 21);1;542
;(24, 21);;(27, 21);1;543
;(24, 21);;(27, 21);1;544
;(24, 21);;(27, 21);1;545
;(24, 21);;(27, 21);1;546
;(24, 21);;(27, 21);1;547
;(24, 21);;(27, 21);1;548
;(24, 21);;(27, 21);1;549
;(24, 21);;(27, 21);1;550
;(24, 21);;(27, 21);1;551
;(24, 21);;(27, 21);1;552
;(24, 21);;(27, 21);1;553
;(24, 21);;(27, 21);1;554
;(24, 21);;(27, 21);1;555
;(24, 21);;(27, 21);1;556
;(24, 21);;(27, 21);1;557
;(24, 21);;(27, 21);1;558
;(24, 21);;(27, 21);1;559
;(24, 21);;(27, 21);1;560
;(24, 21);;(27, 21);1;561
;(24, 21);;(27, 21);1;562
;(24, 21);;(27, 21);1;563
;(24, 21);;(27, 21);1;564
;(24, 21);;(27, 21);1;565
;(24, 21);;(27, 21);1;566
;(24, 21);;(27, 21);1;567
;(24, 21);;(27, 21);1;568
;(24, 21);;(27, 21);1;569
;(24, 21);;(27, 21);1;570
;(24, 21);;(27, 21);1;571
;(24, 21);;(27, 21);1;572
;(24, 21);;(27, 21);1;573
;(24, 21);;(27, 21);1;574
;(24, 21);;(27, 21);1;575
;(24, 21);;(27, 21);1;576
;(24, 21);;(27, 21);1;577
;(24, 21);;(27, 21);1;578
;(24, 21);;(27, 21);1;579
;(24, 21);;(27, 21);1;580
;(24, 21);;(27, 21);1;581
;(24, 21);;(27, 21);1;582
;(24, 21);;(27, 21);1;583
;(24, 21);;(27, 21);1;584
;(24, 21);;(27, 21);1;585
;(24, 21);;(27, 21);1;586
;(24, 21);;(27, 21);1;587
;(24, 21);;(27, 21);1;588
;(24, 21);;(27, 21);1;589
;(24, 21);;(27, 21);1;590
;(24, 21);;(27, 21);1;591
;(24, 21);;(27, 21);1;592
;(24, 21);;(27, 21);1;593
;(24, 21);;(27, 21);1;594
;(24, 21);;(27, 21);1;595
;(24, 21);;(27, 21);1;596
;(24, 21);;(27, 21);1;597
;(24, 21);;(27, 21);1;598
;(24, 21);;(27, 21);1;599
;(24, 21);;(27, 21);1;600
;(24, 21);;(27, 21);1;601
;(24, 21);;(27, 21);1;602
;(24, 21);;(27, 21);1;603
;(24, 21);;(27, 21);1;604
;(24, 21);;(27, 21);1;605
;(24, 21);;(27, 21);1;606
;(24, 21);;(27, 21);1;607
;(24, 21);;(27, 21);1;608
;(24, 21);;(27, 21);1;609
;(24, 21);;(27, 21);1;610
;(24, 21);;(27, 21);1;611
;(24, 21);;(27, 21);1;612
;(24, 21);;(27, 21);1;613
;(24, 21);;(27, 21);1;614
;(24, 21);;(27, 21);1;615
;(24, 21);;(27, 21);1;616
;(24, 21);;(27, 21);1;617
;(24, 21);;(27, 21);1;618
;(24, 21);;(27, 21);1;619
;(24, 21);;(27, 21);1;620
;(24, 21);;(27, 21);1;621
;(24, 21);;(27, 21);1;622
;(24, 21);;(27, 21);1;623
;(24, 21);;(27, 21);1;624
;(24, 21);;(27, 21);1;625
;(24, 21);;(27, 21);1;626
;(24, 21);;(27, 21);1;627
;(24, 21);;(27, 21);1;628
;(24, 21);;(27, 21);1;629
;(24, 21);;(27, 21);1;630
;(24, 21);;(27, 21);1;631
;(24, 21);;(27, 21);1;632
;(24, 21);;(27, 21);1;633
;(24, 21);;(27, 21);1;634
;(24, 21);MoveWest;(27, 21);1;635
;(24, 21);MoveWest;(26, 21);1;636
;(24, 21);;(26, 21);1;637
;(24, 21);MoveWest;(26, 21);1;638
;(24, 21);MoveWest;(25, 21);1;639
;(24, 21);MoveWest;(25, 21);1;640
;(24, 21);MoveWest;(24, 21);1;641
;(24, 21);;(24, 21);1;642
;(24, 21);;(24, 21);1;643
;(24, 21);;(24, 21);1;644
;(24, 21);;(24, 21);1;645
;(24, 21);;(24, 21);1;646
;(24, 21);;(24, 21);1;647
;(24, 21);;(24, 21);1;648
;(24, 21);;(24, 21);1;649
;(24, 21);;(24, 21);1;650
;(24, 21);;(24, 21);1;651
;(24, 21);;(24, 21);1;652
;(24, 21);;(24, 21);1;653
;(24, 21);;(24, 21);1;654
;(24, 21);;(24, 21);1;655
;(24, 21);;(24, 21);1;656
;(24, 21);;(24, 21);1;657
;(24, 21);;(24, 21);1;658
;(24, 21);;(24, 21);1;659
;(24, 21);;(24, 21);1;660
;(24, 21);;(24, 21);1;661
;(24, 21);;(24, 21);1;662
;(24, 21);;(24, 21);1;663
;(24, 21);CarryObjectTogether;(24, 21);1;664
;(24, 21);CarryObjectTogether;(24, 21);1;665
