agent_action;agent_location;agentnr_victims;human_action;human_location;humannr_victims;world_nr;tick_nr
;(28, 28);0;;(1, 1);0;1;69
;(28, 28);0;;(1, 1);0;1;70
;(28, 28);0;;(1, 1);0;1;71
;(28, 28);0;;(1, 1);0;1;72
;(28, 28);0;;(1, 1);0;1;73
;(28, 28);0;;(1, 1);0;1;74
;(28, 28);0;;(1, 1);0;1;75
;(28, 28);0;;(1, 1);0;1;76
;(28, 28);0;;(1, 1);0;1;77
;(28, 28);0;;(1, 1);0;1;78
;(28, 28);0;;(1, 1);0;1;79
;(28, 28);0;;(1, 1);0;1;80
;(28, 28);0;;(1, 1);0;1;81
;(28, 28);0;;(1, 1);0;1;82
;(28, 28);0;;(1, 1);0;1;83
;(28, 28);0;;(1, 1);0;1;84
;(28, 28);0;;(1, 1);0;1;85
;(28, 28);0;;(1, 1);0;1;86
;(28, 28);0;;(1, 1);0;1;87
;(28, 28);0;;(1, 1);0;1;88
;(28, 28);0;;(1, 1);0;1;89
;(28, 28);0;;(1, 1);0;1;90
;(28, 28);0;;(1, 1);0;1;91
;(28, 28);0;;(1, 1);0;1;92
;(28, 28);0;;(1, 1);0;1;93
;(28, 28);0;;(1, 1);0;1;94
;(28, 28);0;;(1, 1);0;1;95
;(28, 28);0;;(1, 1);0;1;96
;(28, 28);0;;(1, 1);0;1;97
;(28, 28);0;;(1, 1);0;1;98
;(28, 28);0;;(1, 1);0;1;99
;(28, 28);0;;(1, 1);0;1;100
;(28, 28);0;;(1, 1);0;1;101
;(28, 28);0;;(1, 1);0;1;102
;(28, 28);0;;(1, 1);0;1;103
;(28, 28);0;;(1, 1);0;1;104
;(28, 28);0;;(1, 1);0;1;105
;(28, 28);0;;(1, 1);0;1;106
;(28, 28);0;;(1, 1);0;1;107
;(28, 28);0;;(1, 1);0;1;108
;(28, 28);0;;(1, 1);0;1;109
;(28, 28);0;;(1, 1);0;1;110
;(28, 28);0;;(1, 1);0;1;111
;(28, 28);0;;(1, 1);0;1;112
;(28, 28);0;;(1, 1);0;1;113
;(28, 28);0;;(1, 1);0;1;114
;(28, 28);0;;(1, 1);0;1;115
;(28, 28);0;;(1, 1);0;1;116
;(28, 28);0;;(1, 1);0;1;117
;(28, 28);0;;(1, 1);0;1;118
;(28, 28);0;;(1, 1);0;1;119
;(28, 28);0;;(1, 1);0;1;120
;(28, 28);0;;(1, 1);0;1;121
;(28, 28);0;;(1, 1);0;1;122
;(28, 28);0;;(1, 1);0;1;123
;(28, 28);0;;(1, 1);0;1;124
;(28, 28);0;;(1, 1);0;1;125
;(28, 28);0;;(1, 1);0;1;126
;(28, 28);0;;(1, 1);0;1;127
;(28, 28);0;;(1, 1);0;1;128
;(28, 28);0;;(1, 1);0;1;129
;(28, 28);0;;(1, 1);0;1;130
;(28, 28);0;;(1, 1);0;1;131
;(28, 28);0;;(1, 1);0;1;132
;(28, 28);0;;(1, 1);0;1;133
;(28, 28);0;;(1, 1);0;1;134
;(28, 28);0;;(1, 1);0;1;135
;(28, 28);0;;(1, 1);0;1;136
;(28, 28);0;;(1, 1);0;1;137
;(28, 28);0;;(1, 1);0;1;138
;(28, 28);0;;(1, 1);0;1;139
;(28, 28);0;;(1, 1);0;1;140
;(28, 28);0;;(1, 1);0;1;141
;(28, 28);0;;(1, 1);0;1;142
;(28, 28);0;;(1, 1);0;1;143
;(28, 28);0;;(1, 1);0;1;144
;(28, 28);0;;(1, 1);0;1;145
;(28, 28);0;;(1, 1);0;1;146
;(28, 28);0;;(1, 1);0;1;147
;(28, 28);0;;(1, 1);0;1;148
;(28, 28);0;;(1, 1);0;1;149
;(28, 28);0;;(1, 1);0;1;150
;(28, 28);0;;(1, 1);0;1;151
;(28, 28);0;;(1, 1);0;1;152
;(28, 28);0;;(1, 1);0;1;153
;(28, 28);0;;(1, 1);0;1;154
;(28, 28);0;;(1, 1);0;1;155
;(28, 28);0;;(1, 1);0;1;156
;(28, 28);0;;(1, 1);0;1;157
;(28, 28);0;;(1, 1);0;1;158
;(28, 28);0;;(1, 1);0;1;159
;(28, 28);0;;(1, 1);0;1;160
;(28, 28);0;;(1, 1);0;1;161
;(28, 28);0;;(1, 1);0;1;162
;(28, 28);0;;(1, 1);0;1;163
;(28, 28);0;;(1, 1);0;1;164
;(28, 28);0;;(1, 1);0;1;165
;(28, 28);0;;(1, 1);0;1;166
;(28, 28);0;;(1, 1);0;1;167
;(28, 28);0;;(1, 1);0;1;168
;(28, 28);0;;(1, 1);0;1;169
;(28, 28);0;;(1, 1);0;1;170
;(28, 28);0;;(1, 1);0;1;171
;(28, 28);0;;(1, 1);0;1;172
;(28, 28);0;;(1, 1);0;1;173
;(28, 28);0;;(1, 1);0;1;174
;(28, 28);0;;(1, 1);0;1;175
;(28, 28);0;;(1, 1);0;1;176
;(28, 28);0;;(1, 1);0;1;177
;(28, 28);0;;(1, 1);0;1;178
;(28, 28);0;;(1, 1);0;1;179
;(28, 28);0;;(1, 1);0;1;180
;(28, 28);0;;(1, 1);0;1;181
;(28, 28);0;;(1, 1);0;1;182
;(28, 28);0;;(1, 1);0;1;183
;(28, 28);0;;(1, 1);0;1;184
;(28, 28);0;;(1, 1);0;1;185
;(28, 28);0;;(1, 1);0;1;186
;(28, 28);0;;(1, 1);0;1;187
;(28, 28);0;;(1, 1);0;1;188
;(28, 28);0;;(1, 1);0;1;189
;(28, 28);0;;(1, 1);0;1;190
;(28, 28);0;;(1, 1);0;1;191
;(28, 28);0;;(1, 1);0;1;192
;(28, 28);0;;(1, 1);0;1;193
;(28, 28);0;;(1, 1);0;1;194
;(28, 28);0;;(1, 1);0;1;195
;(28, 28);0;;(1, 1);0;1;196
;(28, 28);0;;(1, 1);0;1;197
;(28, 28);0;;(1, 1);0;1;198
;(28, 28);0;;(1, 1);0;1;199
;(28, 28);0;;(1, 1);0;1;200
;(28, 28);0;;(1, 1);0;1;201
;(28, 28);0;;(1, 1);0;1;202
;(28, 28);0;;(1, 1);0;1;203
;(28, 28);0;;(1, 1);0;1;204
;(28, 28);0;;(1, 1);0;1;205
;(28, 28);0;;(1, 1);0;1;206
;(28, 28);0;;(1, 1);0;1;207
;(28, 28);0;;(1, 1);0;1;208
;(28, 28);0;;(1, 1);0;1;209
;(28, 28);0;;(1, 1);0;1;210
;(28, 28);0;;(1, 1);0;1;211
;(28, 28);0;;(1, 1);0;1;212
;(28, 28);0;;(1, 1);0;1;213
;(28, 28);0;;(1, 1);0;1;214
;(28, 28);0;;(1, 1);0;1;215
;(28, 28);0;;(1, 1);0;1;216
;(28, 28);0;;(1, 1);0;1;217
;(28, 28);0;;(1, 1);0;1;218
;(28, 28);0;;(1, 1);0;1;219
;(28, 28);0;;(1, 1);0;1;220
;(28, 28);0;;(1, 1);0;1;221
;(28, 28);0;;(1, 1);0;1;222
;(28, 28);0;;(1, 1);0;1;223
;(28, 28);0;;(1, 1);0;1;224
;(28, 28);0;;(1, 1);0;1;225
;(28, 28);0;;(1, 1);0;1;226
;(28, 28);0;;(1, 1);0;1;227
;(28, 28);0;;(1, 1);0;1;228
;(28, 28);0;;(1, 1);0;1;229
;(28, 28);0;;(1, 1);0;1;230
;(28, 28);0;;(1, 1);0;1;231
;(28, 28);0;;(1, 1);0;1;232
;(28, 28);0;;(1, 1);0;1;233
;(28, 28);0;;(1, 1);0;1;234
;(28, 28);0;;(1, 1);0;1;235
;(28, 28);0;;(1, 1);0;1;236
;(28, 28);0;;(1, 1);0;1;237
;(28, 28);0;;(1, 1);0;1;238
;(28, 28);0;;(1, 1);0;1;239
;(28, 28);0;;(1, 1);0;1;240
;(28, 28);0;;(1, 1);0;1;241
;(28, 28);0;;(1, 1);0;1;242
;(28, 28);0;;(1, 1);0;1;243
;(28, 28);0;;(1, 1);0;1;244
;(28, 28);0;;(1, 1);0;1;245
;(28, 28);0;;(1, 1);0;1;246
;(28, 28);0;;(1, 1);0;1;247
;(28, 28);0;;(1, 1);0;1;248
;(28, 28);0;;(1, 1);0;1;249
;(28, 28);0;;(1, 1);0;1;250
;(28, 28);0;;(1, 1);0;1;251
;(28, 28);0;;(1, 1);0;1;252
;(28, 28);0;;(1, 1);0;1;253
;(28, 28);0;;(1, 1);0;1;254
;(28, 28);0;;(1, 1);0;1;255
;(28, 28);0;;(1, 1);0;1;256
;(28, 28);0;;(1, 1);0;1;257
;(28, 28);0;;(1, 1);0;1;258
;(28, 28);0;;(1, 1);0;1;259
;(28, 28);0;;(1, 1);0;1;260
;(28, 28);0;;(1, 1);0;1;261
;(28, 28);0;;(1, 1);0;1;262
;(28, 28);0;;(1, 1);0;1;263
;(28, 28);0;;(1, 1);0;1;264
;(28, 28);0;;(1, 1);0;1;265
;(28, 28);0;;(1, 1);0;1;266
;(28, 28);0;;(1, 1);0;1;267
;(28, 28);0;;(1, 1);0;1;268
;(28, 28);0;;(1, 1);0;1;269
;(28, 28);0;;(1, 1);0;1;270
;(28, 28);0;;(1, 1);0;1;271
;(28, 28);0;;(1, 1);0;1;272
;(28, 28);0;;(1, 1);0;1;273
;(28, 28);0;;(1, 1);0;1;274
;(28, 28);0;;(1, 1);0;1;275
;(28, 28);0;;(1, 1);0;1;276
;(28, 28);0;;(1, 1);0;1;277
;(28, 28);0;;(1, 1);0;1;278
;(28, 28);0;;(1, 1);0;1;279
;(28, 28);0;;(1, 1);0;1;280
;(28, 28);0;;(1, 1);0;1;281
;(28, 28);0;;(1, 1);0;1;282
;(28, 28);0;;(1, 1);0;1;283
;(28, 28);0;;(1, 1);0;1;284
;(28, 28);0;;(1, 1);0;1;285
;(28, 28);0;;(1, 1);0;1;286
;(28, 28);0;;(1, 1);0;1;287
;(28, 28);0;;(1, 1);0;1;288
;(28, 28);0;;(1, 1);0;1;289
;(28, 28);0;;(1, 1);0;1;290
;(28, 28);0;;(1, 1);0;1;291
;(28, 28);0;;(1, 1);0;1;292
;(28, 28);0;;(1, 1);0;1;293
;(28, 28);0;;(1, 1);0;1;294
;(28, 28);0;;(1, 1);0;1;295
;(28, 28);0;;(1, 1);0;1;296
;(28, 28);0;;(1, 1);0;1;297
;(28, 28);0;;(1, 1);0;1;298
;(28, 28);0;;(1, 1);0;1;299
;(28, 28);0;;(1, 1);0;1;300
MoveNorth;(28, 28);0;;(1, 1);0;1;301
MoveNorth;(28, 28);0;;(1, 1);0;1;302
MoveNorth;(28, 28);0;;(1, 1);0;1;303
MoveNorth;(28, 28);0;;(1, 1);0;1;304
MoveNorth;(28, 28);0;;(1, 1);0;1;305
MoveNorth;(28, 28);0;;(1, 1);0;1;306
MoveNorth;(28, 28);0;;(1, 1);0;1;307
MoveNorth;(28, 27);0;;(1, 1);0;1;308
MoveNorth;(28, 27);0;;(1, 1);0;1;309
MoveNorth;(28, 27);0;;(1, 1);0;1;310
MoveNorth;(28, 27);0;MoveSouth;(1, 1);0;1;311
MoveNorth;(28, 27);0;MoveSouth;(1, 2);0;1;312
MoveNorth;(28, 27);0;;(1, 2);0;1;313
MoveNorth;(28, 27);0;MoveSouth;(1, 2);0;1;314
MoveNorth;(28, 27);0;MoveSouth;(1, 3);0;1;315
MoveNorth;(28, 26);0;;(1, 3);0;1;316
MoveNorth;(28, 26);0;;(1, 3);0;1;317
MoveNorth;(28, 26);0;;(1, 3);0;1;318
MoveNorth;(28, 26);0;;(1, 3);0;1;319
MoveNorth;(28, 26);0;MoveSouth;(1, 3);0;1;320
MoveNorth;(28, 26);0;MoveSouth;(1, 4);0;1;321
MoveNorth;(28, 26);0;;(1, 4);0;1;322
MoveNorth;(28, 26);0;;(1, 4);0;1;323
MoveNorth;(28, 25);0;;(1, 4);0;1;324
MoveNorth;(28, 25);0;;(1, 4);0;1;325
MoveNorth;(28, 25);0;;(1, 4);0;1;326
MoveNorth;(28, 25);0;;(1, 4);0;1;327
MoveNorth;(28, 25);0;;(1, 4);0;1;328
MoveNorth;(28, 25);0;;(1, 4);0;1;329
MoveNorth;(28, 25);0;;(1, 4);0;1;330
MoveNorth;(28, 25);0;;(1, 4);0;1;331
MoveNorth;(28, 24);0;;(1, 4);0;1;332
MoveNorth;(28, 24);0;;(1, 4);0;1;333
MoveNorth;(28, 24);0;;(1, 4);0;1;334
MoveNorth;(28, 24);0;;(1, 4);0;1;335
MoveNorth;(28, 24);0;;(1, 4);0;1;336
MoveNorth;(28, 24);0;;(1, 4);0;1;337
MoveNorth;(28, 24);0;;(1, 4);0;1;338
MoveNorth;(28, 24);0;;(1, 4);0;1;339
MoveNorth;(28, 23);0;;(1, 4);0;1;340
MoveNorth;(28, 23);0;;(1, 4);0;1;341
MoveNorth;(28, 23);0;;(1, 4);0;1;342
MoveNorth;(28, 23);0;;(1, 4);0;1;343
MoveNorth;(28, 23);0;;(1, 4);0;1;344
MoveNorth;(28, 23);0;;(1, 4);0;1;345
MoveNorth;(28, 23);0;;(1, 4);0;1;346
MoveNorth;(28, 23);0;;(1, 4);0;1;347
MoveNorth;(28, 22);0;;(1, 4);0;1;348
MoveNorth;(28, 22);0;;(1, 4);0;1;349
MoveNorth;(28, 22);0;;(1, 4);0;1;350
MoveNorth;(28, 22);0;;(1, 4);0;1;351
MoveNorth;(28, 22);0;;(1, 4);0;1;352
MoveNorth;(28, 22);0;;(1, 4);0;1;353
MoveNorth;(28, 22);0;;(1, 4);0;1;354
MoveNorth;(28, 22);0;;(1, 4);0;1;355
MoveNorth;(28, 21);0;;(1, 4);0;1;356
MoveNorth;(28, 21);0;;(1, 4);0;1;357
MoveNorth;(28, 21);0;;(1, 4);0;1;358
MoveNorth;(28, 21);0;;(1, 4);0;1;359
MoveNorth;(28, 21);0;;(1, 4);0;1;360
MoveNorth;(28, 21);0;;(1, 4);0;1;361
MoveNorth;(28, 21);0;MoveSouth;(1, 4);0;1;362
MoveNorth;(28, 21);0;MoveSouth;(1, 5);0;1;363
MoveNorth;(28, 20);0;;(1, 5);0;1;364
MoveNorth;(28, 20);0;;(1, 5);0;1;365
MoveNorth;(28, 20);0;MoveSouth;(1, 5);0;1;366
MoveNorth;(28, 20);0;MoveSouth;(1, 6);0;1;367
MoveNorth;(28, 20);0;;(1, 6);0;1;368
MoveNorth;(28, 20);0;;(1, 6);0;1;369
MoveNorth;(28, 20);0;;(1, 6);0;1;370
MoveNorth;(28, 20);0;MoveEast;(1, 6);0;1;371
MoveNorth;(28, 19);0;MoveEast;(2, 6);0;1;372
MoveNorth;(28, 19);0;;(2, 6);0;1;373
MoveNorth;(28, 19);0;MoveEast;(2, 6);0;1;374
MoveNorth;(28, 19);0;MoveEast;(3, 6);0;1;375
MoveNorth;(28, 19);0;;(3, 6);0;1;376
MoveNorth;(28, 19);0;MoveEast;(3, 6);0;1;377
MoveNorth;(28, 19);0;MoveEast;(4, 6);0;1;378
MoveNorth;(28, 19);0;;(4, 6);0;1;379
MoveNorth;(28, 18);0;MoveEast;(4, 6);0;1;380
MoveNorthWest;(28, 18);0;MoveEast;(5, 6);0;1;381
MoveNorthWest;(28, 18);0;MoveEast;(5, 6);0;1;382
MoveNorthWest;(28, 18);0;MoveEast;(6, 6);0;1;383
MoveNorthWest;(28, 18);0;;(6, 6);0;1;384
MoveNorthWest;(28, 18);0;;(6, 6);0;1;385
MoveNorthWest;(28, 18);0;MoveEast;(6, 6);0;1;386
MoveNorthWest;(28, 18);0;MoveEast;(7, 6);0;1;387
MoveNorthWest;(27, 17);0;;(7, 6);0;1;388
MoveWest;(27, 17);0;;(7, 6);0;1;389
MoveWest;(27, 17);0;;(7, 6);0;1;390
MoveWest;(27, 17);0;;(7, 6);0;1;391
MoveWest;(27, 17);0;;(7, 6);0;1;392
MoveWest;(27, 17);0;;(7, 6);0;1;393
MoveWest;(27, 17);0;MoveSouth;(7, 6);0;1;394
MoveWest;(27, 17);0;MoveSouth;(7, 7);0;1;395
MoveWest;(26, 17);0;;(7, 7);0;1;396
MoveWest;(26, 17);0;;(7, 7);0;1;397
MoveWest;(26, 17);0;MoveSouth;(7, 7);0;1;398
MoveWest;(26, 17);0;MoveSouth;(7, 8);0;1;399
MoveWest;(26, 17);0;;(7, 8);0;1;400
MoveWest;(26, 17);0;;(7, 8);0;1;401
MoveWest;(26, 17);0;MoveNorth;(7, 8);0;1;402
MoveWest;(26, 17);0;MoveNorth;(7, 7);0;1;403
MoveWest;(25, 17);0;;(7, 7);0;1;404
MoveWest;(25, 17);0;MoveNorth;(7, 7);0;1;405
MoveWest;(25, 17);0;MoveNorth;(7, 6);0;1;406
MoveWest;(25, 17);0;;(7, 6);0;1;407
MoveWest;(25, 17);0;;(7, 6);0;1;408
MoveWest;(25, 17);0;;(7, 6);0;1;409
MoveWest;(25, 17);0;;(7, 6);0;1;410
MoveWest;(25, 17);0;;(7, 6);0;1;411
MoveWest;(24, 17);0;;(7, 6);0;1;412
;(24, 17);0;;(7, 6);0;1;413
;(24, 17);0;MoveWest;(7, 6);0;1;414
;(24, 17);0;MoveWest;(6, 6);0;1;415
;(24, 17);0;;(6, 6);0;1;416
;(24, 17);0;MoveWest;(6, 6);0;1;417
;(24, 17);0;MoveWest;(5, 6);0;1;418
;(24, 17);0;;(5, 6);0;1;419
;(24, 17);0;MoveWest;(5, 6);0;1;420
;(24, 17);0;MoveWest;(4, 6);0;1;421
;(24, 17);0;;(4, 6);0;1;422
;(24, 17);0;;(4, 6);0;1;423
;(24, 17);0;;(4, 6);0;1;424
;(24, 17);0;;(4, 6);0;1;425
;(24, 17);0;MoveWest;(4, 6);0;1;426
;(24, 17);0;MoveWest;(3, 6);0;1;427
;(24, 17);0;;(3, 6);0;1;428
;(24, 17);0;;(3, 6);0;1;429
;(24, 17);0;;(3, 6);0;1;430
;(24, 17);0;MoveEast;(3, 6);0;1;431
;(24, 17);0;MoveEast;(4, 6);0;1;432
;(24, 17);0;;(4, 6);0;1;433
;(24, 17);0;;(4, 6);0;1;434
;(24, 17);0;;(4, 6);0;1;435
;(24, 17);0;;(4, 6);0;1;436
;(24, 17);0;;(4, 6);0;1;437
;(24, 17);0;;(4, 6);0;1;438
;(24, 17);0;;(4, 6);0;1;439
;(24, 17);0;;(4, 6);0;1;440
;(24, 17);0;;(4, 6);0;1;441
;(24, 17);0;;(4, 6);0;1;442
;(24, 17);0;;(4, 6);0;1;443
;(24, 17);0;;(4, 6);0;1;444
;(24, 17);0;;(4, 6);0;1;445
;(24, 17);0;CarryObject;(4, 6);0;1;446
;(24, 17);0;CarryObject;(4, 6);0;1;447
;(24, 17);0;CarryObject;(4, 6);0;1;448
;(24, 17);0;CarryObject;(4, 6);0;1;449
;(24, 17);0;CarryObject;(4, 6);0;1;450
;(24, 17);0;CarryObject;(4, 6);0;1;451
;(24, 17);0;CarryObject;(4, 6);0;1;452
;(24, 17);0;CarryObject;(4, 6);0;1;453
;(24, 17);0;CarryObject;(4, 6);0;1;454
;(24, 17);0;CarryObject;(4, 6);0;1;455
;(24, 17);0;CarryObject;(4, 6);0;1;456
;(24, 17);0;CarryObject;(4, 6);0;1;457
;(24, 17);0;CarryObject;(4, 6);0;1;458
;(24, 17);0;CarryObject;(4, 6);0;1;459
;(24, 17);0;CarryObject;(4, 6);0;1;460
;(24, 17);0;CarryObject;(4, 6);0;1;461
;(24, 17);0;CarryObject;(4, 6);0;1;462
;(24, 17);0;CarryObject;(4, 6);0;1;463
;(24, 17);0;CarryObject;(4, 6);0;1;464
;(24, 17);0;CarryObject;(4, 6);0;1;465
;(24, 17);0;CarryObject;(4, 6);0;1;466
;(24, 17);0;CarryObject;(4, 6);0;1;467
;(24, 17);0;CarryObject;(4, 6);0;1;468
;(24, 17);0;CarryObject;(4, 6);0;1;469
;(24, 17);0;CarryObject;(4, 6);0;1;470
;(24, 17);0;CarryObject;(4, 6);0;1;471
;(24, 17);0;;(4, 6);0;1;472
;(24, 17);0;;(4, 6);0;1;473
;(24, 17);0;;(4, 6);0;1;474
;(24, 17);0;;(4, 6);0;1;475
;(24, 17);0;;(4, 6);0;1;476
;(24, 17);0;;(4, 6);0;1;477
;(24, 17);0;;(4, 6);0;1;478
;(24, 17);0;MoveEast;(4, 6);0;1;479
;(24, 17);0;MoveEast;(5, 6);0;1;480
;(24, 17);0;;(5, 6);0;1;481
;(24, 17);0;;(5, 6);0;1;482
;(24, 17);0;MoveEast;(5, 6);0;1;483
;(24, 17);0;MoveEast;(6, 6);0;1;484
;(24, 17);0;;(6, 6);0;1;485
;(24, 17);0;MoveEast;(6, 6);0;1;486
;(24, 17);0;MoveEast;(7, 6);0;1;487
;(24, 17);0;;(7, 6);0;1;488
;(24, 17);0;;(7, 6);0;1;489
;(24, 17);0;MoveEast;(7, 6);0;1;490
;(24, 17);0;MoveEast;(8, 6);0;1;491
;(24, 17);0;;(8, 6);0;1;492
;(24, 17);0;;(8, 6);0;1;493
;(24, 17);0;;(8, 6);0;1;494
;(24, 17);0;MoveSouth;(8, 6);0;1;495
;(24, 17);0;MoveSouth;(8, 7);0;1;496
;(24, 17);0;;(8, 7);0;1;497
;(24, 17);0;;(8, 7);0;1;498
;(24, 17);0;;(8, 7);0;1;499
;(24, 17);0;;(8, 7);0;1;500
;(24, 17);0;;(8, 7);0;1;501
;(24, 17);0;;(8, 7);0;1;502
;(24, 17);0;;(8, 7);0;1;503
;(24, 17);0;;(8, 7);0;1;504
;(24, 17);0;MoveSouth;(8, 7);0;1;505
;(24, 17);0;MoveSouth;(8, 8);0;1;506
;(24, 17);0;;(8, 8);0;1;507
;(24, 17);0;MoveSouth;(8, 8);0;1;508
;(24, 17);0;MoveSouth;(8, 9);0;1;509
;(24, 17);0;MoveSouth;(8, 9);0;1;510
;(24, 17);0;MoveSouth;(8, 10);0;1;511
;(24, 17);0;;(8, 10);0;1;512
;(24, 17);0;MoveSouth;(8, 10);0;1;513
;(24, 17);0;MoveSouth;(8, 11);0;1;514
;(24, 17);0;MoveSouth;(8, 11);0;1;515
;(24, 17);0;MoveSouth;(8, 12);0;1;516
;(24, 17);0;;(8, 12);0;1;517
;(24, 17);0;;(8, 12);0;1;518
;(24, 17);0;MoveSouth;(8, 12);0;1;519
;(24, 17);0;MoveSouth;(8, 13);0;1;520
;(24, 17);0;MoveSouth;(8, 13);0;1;521
;(24, 17);0;MoveSouth;(8, 14);0;1;522
;(24, 17);0;;(8, 14);0;1;523
;(24, 17);0;MoveSouth;(8, 14);0;1;524
;(24, 17);0;MoveSouth;(8, 15);0;1;525
;(24, 17);0;;(8, 15);0;1;526
;(24, 17);0;MoveSouth;(8, 15);0;1;527
;(24, 17);0;MoveSouth;(8, 16);0;1;528
;(24, 17);0;MoveSouth;(8, 16);0;1;529
;(24, 17);0;MoveSouth;(8, 17);0;1;530
;(24, 17);0;MoveSouth;(8, 17);0;1;531
;(24, 17);0;MoveSouth;(8, 18);0;1;532
;(24, 17);0;MoveSouth;(8, 18);0;1;533
;(24, 17);0;MoveSouth;(8, 19);0;1;534
;(24, 17);0;MoveSouth;(8, 19);0;1;535
;(24, 17);0;MoveSouth;(8, 19);0;1;536
;(24, 17);0;;(8, 19);0;1;537
;(24, 17);0;;(8, 19);0;1;538
;(24, 17);0;;(8, 19);0;1;539
;(24, 17);0;;(8, 19);0;1;540
;(24, 17);0;;(8, 19);0;1;541
;(24, 17);0;MoveEast;(8, 19);0;1;542
;(24, 17);0;MoveEast;(9, 19);0;1;543
;(24, 17);0;;(9, 19);0;1;544
;(24, 17);0;;(9, 19);0;1;545
;(24, 17);0;MoveEast;(9, 19);0;1;546
;(24, 17);0;MoveEast;(10, 19);0;1;547
;(24, 17);0;MoveEast;(10, 19);0;1;548
;(24, 17);0;MoveEast;(11, 19);0;1;549
;(24, 17);0;;(11, 19);0;1;550
;(24, 17);0;MoveEast;(11, 19);0;1;551
;(24, 17);0;MoveEast;(12, 19);0;1;552
;(24, 17);0;;(12, 19);0;1;553
;(24, 17);0;MoveEast;(12, 19);0;1;554
;(24, 17);0;MoveEast;(13, 19);0;1;555
;(24, 17);0;MoveEast;(13, 19);0;1;556
;(24, 17);0;MoveEast;(13, 19);0;1;557
;(24, 17);0;;(13, 19);0;1;558
;(24, 17);0;;(13, 19);0;1;559
;(24, 17);0;;(13, 19);0;1;560
;(24, 17);0;;(13, 19);0;1;561
;(24, 17);0;;(13, 19);0;1;562
;(24, 17);0;MoveSouth;(13, 19);0;1;563
;(24, 17);0;MoveSouth;(13, 20);0;1;564
;(24, 17);0;;(13, 20);0;1;565
;(24, 17);0;MoveSouth;(13, 20);0;1;566
;(24, 17);0;MoveSouth;(13, 21);0;1;567
;(24, 17);0;;(13, 21);0;1;568
;(24, 17);0;MoveSouth;(13, 21);0;1;569
;(24, 17);0;MoveSouth;(13, 22);0;1;570
;(24, 17);0;;(13, 22);0;1;571
